,area,jobtype,n_area,n_jobtype_area_,n_sektor_area,n_year,sektor,year
3174,storkoebenhavn,kontorkurser,77393,103,15827,224151,kontor,2013
3175,storkoebenhavn,kontorelev,77393,420,15827,224151,kontor,2013
3176,storkoebenhavn,logistik,77393,824,15827,224151,kontor,2013
3177,storkoebenhavn,offentlig,77393,1148,15827,224151,kontor,2013
3178,storkoebenhavn,oversaettelse,77393,182,15827,224151,kontor,2013
3179,storkoebenhavn,sekretaer,77393,924,15827,224151,kontor,2013
3180,storkoebenhavn,oekonomi,77393,4842,15827,224151,kontor,2013
3181,storkoebenhavn,laege,77393,1360,9823,224151,social,2013
3182,storkoebenhavn,laegesekretaer,77393,614,9823,224151,social,2013
3183,storkoebenhavn,pleje,77393,2429,9823,224151,social,2013
3184,storkoebenhavn,psykologi,77393,410,9823,224151,social,2013
3185,storkoebenhavn,socialraadgivning,77393,671,9823,224151,social,2013
3186,storkoebenhavn,tandlaege,77393,230,9823,224151,social,2013
3187,storkoebenhavn,teknisksundhed,77393,128,9823,224151,social,2013
3188,storkoebenhavn,terapi,77393,598,9823,224151,social,2013
3189,storkoebenhavn,elev,77393,1004,10877,224151,oevrige,2013
3190,storkoebenhavn,forsvar,77393,0,10877,224151,oevrige,2013
3191,storkoebenhavn,frivilligt,77393,2114,10877,224151,oevrige,2013
3192,storkoebenhavn,student,77393,3410,10877,224151,oevrige,2013
3193,storkoebenhavn,studiepraktik,77393,1291,10877,224151,oevrige,2013
3194,storkoebenhavn,oevrige,77393,2646,10877,224151,oevrige,2013
3195,storkoebenhavn,kurseroevrige,77393,74,10877,224151,oevrige,2013
3196,nordsjaelland,database,14798,31,871,224151,it,2013
3197,nordsjaelland,itdrift,14798,186,871,224151,it,2013
3198,nordsjaelland,itkurser,14798,24,871,224151,it,2013
3199,nordsjaelland,itledelse,14798,93,871,224151,it,2013
3200,nordsjaelland,internet,14798,57,871,224151,it,2013
3201,nordsjaelland,systemudvikling,14798,454,871,224151,it,2013
3202,nordsjaelland,telekom,14798,13,871,224151,it,2013
3203,nordsjaelland,virksomhedssystemer,14798,145,871,224151,it,2013
3204,nordsjaelland,byggeteknik,14798,301,1687,224151,ingenioer,2013
3205,nordsjaelland,elektronik,14798,279,1687,224151,ingenioer,2013
3206,nordsjaelland,kemi,14798,470,1687,224151,ingenioer,2013
3207,nordsjaelland,teknikledelse,14798,163,1687,224151,ingenioer,2013
3208,nordsjaelland,maskiningenioer,14798,452,1687,224151,ingenioer,2013
3209,nordsjaelland,medicinal,14798,286,1687,224151,ingenioer,2013
3210,nordsjaelland,produktionsteknik,14798,359,1687,224151,ingenioer,2013
3211,nordsjaelland,detailledelse,14798,0,1396,224151,ledelse,2013
3212,nordsjaelland,freelancekonsulent,14798,32,1396,224151,ledelse,2013
3213,nordsjaelland,hrkurser,14798,36,1396,224151,ledelse,2013
3214,nordsjaelland,itledelse,14798,93,1396,224151,ledelse,2013
3215,nordsjaelland,institutions,14798,120,1396,224151,ledelse,2013
3216,nordsjaelland,leder,14798,392,1396,224151,ledelse,2013
3217,nordsjaelland,teknikledelse,14798,163,1396,224151,ledelse,2013
3218,nordsjaelland,personale,14798,129,1396,224151,ledelse,2013
3219,nordsjaelland,projektledelse,14798,399,1396,224151,ledelse,2013
3220,nordsjaelland,salgschef,14798,95,1396,224151,ledelse,2013
3221,nordsjaelland,topledelse,14798,27,1396,224151,ledelse,2013
3222,nordsjaelland,virksomhedsudvikling,14798,0,1396,224151,ledelse,2013
3223,nordsjaelland,oekonomichef,14798,28,1396,224151,ledelse,2013
3224,nordsjaelland,bud,14798,23,2456,224151,handel,2013
3225,nordsjaelland,boernepasning,14798,22,2456,224151,handel,2013
3226,nordsjaelland,detailhandel,14798,1453,2456,224151,handel,2013
3227,nordsjaelland,ejendomsservice,14798,79,2456,224151,handel,2013
3228,nordsjaelland,frisoer,14798,39,2456,224151,handel,2013
3229,nordsjaelland,hotel,14798,497,2456,224151,handel,2013
3230,nordsjaelland,rengoering,14798,206,2456,224151,handel,2013
3231,nordsjaelland,service,14798,153,2456,224151,handel,2013
3232,nordsjaelland,sikkerhed,14798,55,2456,224151,handel,2013
3233,nordsjaelland,blik,14798,61,1108,224151,industri,2013
3234,nordsjaelland,byggeri,14798,117,1108,224151,industri,2013
3235,nordsjaelland,elektriker,14798,135,1108,224151,industri,2013
3236,nordsjaelland,industri,14798,149,1108,224151,industri,2013
3237,nordsjaelland,jern,14798,125,1108,224151,industri,2013
3238,nordsjaelland,lager,14798,86,1108,224151,industri,2013
3239,nordsjaelland,landbrug,14798,96,1108,224151,industri,2013
3240,nordsjaelland,maling,14798,18,1108,224151,industri,2013
3241,nordsjaelland,mekanik,14798,147,1108,224151,industri,2013
3242,nordsjaelland,naeringsmiddel,14798,117,1108,224151,industri,2013
3243,nordsjaelland,tekstil,14798,23,1108,224151,industri,2013
3244,nordsjaelland,transport,14798,95,1108,224151,industri,2013
3245,nordsjaelland,traeindustri,14798,12,1108,224151,industri,2013
3246,nordsjaelland,toemrer,14798,49,1108,224151,industri,2013
3247,nordsjaelland,design,14798,21,1104,224151,salg,2013
3248,nordsjaelland,ejendomsmaegler,14798,34,1104,224151,salg,2013
3249,nordsjaelland,grafisk,14798,37,1104,224151,salg,2013
3250,nordsjaelland,kommunikation,14798,104,1104,224151,salg,2013
3251,nordsjaelland,kultur,14798,79,1104,224151,salg,2013
3252,nordsjaelland,marketing,14798,188,1104,224151,salg,2013
3253,nordsjaelland,salg,14798,519,1104,224151,salg,2013
3254,nordsjaelland,salgskurser,14798,16,1104,224151,salg,2013
3255,nordsjaelland,franchise,14798,5,1104,224151,salg,2013
3256,nordsjaelland,telemarketing,14798,65,1104,224151,salg,2013
3257,nordsjaelland,bibliotek,14798,34,2960,224151,undervisning,2013
3258,nordsjaelland,forskning,14798,982,2960,224151,undervisning,2013
3259,nordsjaelland,laerer,14798,536,2960,224151,undervisning,2013
3260,nordsjaelland,paedagog,14798,1288,2960,224151,undervisning,2013
3261,nordsjaelland,akademisk,14798,0,2210,224151,kontor,2013
3262,nordsjaelland,ejendomsmaegler,14798,34,2210,224151,kontor,2013
3263,nordsjaelland,ejendomsservice,14798,79,2210,224151,kontor,2013
3264,nordsjaelland,finans,14798,301,2210,224151,kontor,2013
3265,nordsjaelland,indkoeb,14798,113,2210,224151,kontor,2013
3266,nordsjaelland,jura,14798,84,2210,224151,kontor,2013
3267,nordsjaelland,kontor,14798,529,2210,224151,kontor,2013
3268,nordsjaelland,kontorkurser,14798,12,2210,224151,kontor,2013
3269,nordsjaelland,kontorelev,14798,71,2210,224151,kontor,2013
3270,nordsjaelland,logistik,14798,103,2210,224151,kontor,2013
3271,nordsjaelland,offentlig,14798,238,2210,224151,kontor,2013
3272,nordsjaelland,oversaettelse,14798,23,2210,224151,kontor,2013
3273,nordsjaelland,sekretaer,14798,142,2210,224151,kontor,2013
3274,nordsjaelland,oekonomi,14798,708,2210,224151,kontor,2013
3275,nordsjaelland,laege,14798,227,2676,224151,social,2013
3276,nordsjaelland,laegesekretaer,14798,99,2676,224151,social,2013
3277,nordsjaelland,pleje,14798,976,2676,224151,social,2013
3278,nordsjaelland,psykologi,14798,103,2676,224151,social,2013
3279,nordsjaelland,socialraadgivning,14798,194,2676,224151,social,2013
3280,nordsjaelland,tandlaege,14798,50,2676,224151,social,2013
3281,nordsjaelland,teknisksundhed,14798,27,2676,224151,social,2013
3282,nordsjaelland,terapi,14798,186,2676,224151,social,2013
3283,nordsjaelland,elev,14798,243,1490,224151,oevrige,2013
3284,nordsjaelland,forsvar,14798,0,1490,224151,oevrige,2013
3285,nordsjaelland,frivilligt,14798,383,1490,224151,oevrige,2013
3286,nordsjaelland,student,14798,291,1490,224151,oevrige,2013
3287,nordsjaelland,studiepraktik,14798,64,1490,224151,oevrige,2013
3288,nordsjaelland,oevrige,14798,434,1490,224151,oevrige,2013
3289,nordsjaelland,kurseroevrige,14798,11,1490,224151,oevrige,2013
3290,region-sjaelland,database,18777,29,586,224151,it,2013
3291,region-sjaelland,itdrift,18777,177,586,224151,it,2013
3292,region-sjaelland,itkurser,18777,24,586,224151,it,2013
3293,region-sjaelland,itledelse,18777,39,586,224151,it,2013
3294,region-sjaelland,internet,18777,51,586,224151,it,2013
3295,region-sjaelland,systemudvikling,18777,263,586,224151,it,2013
3296,region-sjaelland,telekom,18777,10,586,224151,it,2013
3297,region-sjaelland,virksomhedssystemer,18777,70,586,224151,it,2013
3298,region-sjaelland,byggeteknik,18777,366,1552,224151,ingenioer,2013
3299,region-sjaelland,elektronik,18777,144,1552,224151,ingenioer,2013
3300,region-sjaelland,kemi,18777,464,1552,224151,ingenioer,2013
3301,region-sjaelland,teknikledelse,18777,166,1552,224151,ingenioer,2013
3302,region-sjaelland,maskiningenioer,18777,291,1552,224151,ingenioer,2013
3303,region-sjaelland,medicinal,18777,251,1552,224151,ingenioer,2013
3304,region-sjaelland,produktionsteknik,18777,327,1552,224151,ingenioer,2013
3305,region-sjaelland,detailledelse,18777,0,1526,224151,ledelse,2013
3306,region-sjaelland,freelancekonsulent,18777,60,1526,224151,ledelse,2013
3307,region-sjaelland,hrkurser,18777,18,1526,224151,ledelse,2013
3308,region-sjaelland,itledelse,18777,39,1526,224151,ledelse,2013
3309,region-sjaelland,institutions,18777,195,1526,224151,ledelse,2013
3310,region-sjaelland,leder,18777,509,1526,224151,ledelse,2013
3311,region-sjaelland,teknikledelse,18777,166,1526,224151,ledelse,2013
3312,region-sjaelland,personale,18777,134,1526,224151,ledelse,2013
3313,region-sjaelland,projektledelse,18777,307,1526,224151,ledelse,2013
3314,region-sjaelland,salgschef,18777,147,1526,224151,ledelse,2013
3315,region-sjaelland,topledelse,18777,25,1526,224151,ledelse,2013
3316,region-sjaelland,virksomhedsudvikling,18777,0,1526,224151,ledelse,2013
3317,region-sjaelland,oekonomichef,18777,31,1526,224151,ledelse,2013
3318,region-sjaelland,bud,18777,43,3185,224151,handel,2013
3319,region-sjaelland,boernepasning,18777,25,3185,224151,handel,2013
3320,region-sjaelland,detailhandel,18777,1653,3185,224151,handel,2013
3321,region-sjaelland,ejendomsservice,18777,88,3185,224151,handel,2013
3322,region-sjaelland,frisoer,18777,66,3185,224151,handel,2013
3323,region-sjaelland,hotel,18777,708,3185,224151,handel,2013
3324,region-sjaelland,rengoering,18777,364,3185,224151,handel,2013
3325,region-sjaelland,service,18777,258,3185,224151,handel,2013
3326,region-sjaelland,sikkerhed,18777,91,3185,224151,handel,2013
3327,region-sjaelland,blik,18777,127,2096,224151,industri,2013
3328,region-sjaelland,byggeri,18777,298,2096,224151,industri,2013
3329,region-sjaelland,elektriker,18777,256,2096,224151,industri,2013
3330,region-sjaelland,industri,18777,188,2096,224151,industri,2013
3331,region-sjaelland,jern,18777,206,2096,224151,industri,2013
3332,region-sjaelland,lager,18777,156,2096,224151,industri,2013
3333,region-sjaelland,landbrug,18777,147,2096,224151,industri,2013
3334,region-sjaelland,maling,18777,45,2096,224151,industri,2013
3335,region-sjaelland,mekanik,18777,251,2096,224151,industri,2013
3336,region-sjaelland,naeringsmiddel,18777,165,2096,224151,industri,2013
3337,region-sjaelland,tekstil,18777,24,2096,224151,industri,2013
3338,region-sjaelland,transport,18777,329,2096,224151,industri,2013
3339,region-sjaelland,traeindustri,18777,30,2096,224151,industri,2013
3340,region-sjaelland,toemrer,18777,104,2096,224151,industri,2013
3341,region-sjaelland,design,18777,14,1762,224151,salg,2013
3342,region-sjaelland,ejendomsmaegler,18777,90,1762,224151,salg,2013
3343,region-sjaelland,grafisk,18777,50,1762,224151,salg,2013
3344,region-sjaelland,kommunikation,18777,99,1762,224151,salg,2013
3345,region-sjaelland,kultur,18777,137,1762,224151,salg,2013
3346,region-sjaelland,marketing,18777,110,1762,224151,salg,2013
3347,region-sjaelland,salg,18777,1066,1762,224151,salg,2013
3348,region-sjaelland,salgskurser,18777,8,1762,224151,salg,2013
3349,region-sjaelland,franchise,18777,23,1762,224151,salg,2013
3350,region-sjaelland,telemarketing,18777,86,1762,224151,salg,2013
3351,region-sjaelland,bibliotek,18777,40,3236,224151,undervisning,2013
3352,region-sjaelland,forskning,18777,373,3236,224151,undervisning,2013
3353,region-sjaelland,laerer,18777,959,3236,224151,undervisning,2013
3354,region-sjaelland,paedagog,18777,1667,3236,224151,undervisning,2013
3355,region-sjaelland,akademisk,18777,0,2216,224151,kontor,2013
3356,region-sjaelland,ejendomsmaegler,18777,90,2216,224151,kontor,2013
3357,region-sjaelland,ejendomsservice,18777,88,2216,224151,kontor,2013
3358,region-sjaelland,finans,18777,184,2216,224151,kontor,2013
3359,region-sjaelland,indkoeb,18777,78,2216,224151,kontor,2013
3360,region-sjaelland,jura,18777,61,2216,224151,kontor,2013
3361,region-sjaelland,kontor,18777,629,2216,224151,kontor,2013
3362,region-sjaelland,kontorkurser,18777,1,2216,224151,kontor,2013
3363,region-sjaelland,kontorelev,18777,112,2216,224151,kontor,2013
3364,region-sjaelland,logistik,18777,104,2216,224151,kontor,2013
3365,region-sjaelland,offentlig,18777,311,2216,224151,kontor,2013
3366,region-sjaelland,oversaettelse,18777,26,2216,224151,kontor,2013
3367,region-sjaelland,sekretaer,18777,166,2216,224151,kontor,2013
3368,region-sjaelland,oekonomi,18777,503,2216,224151,kontor,2013
3369,region-sjaelland,laege,18777,600,4400,224151,social,2013
3370,region-sjaelland,laegesekretaer,18777,261,4400,224151,social,2013
3371,region-sjaelland,pleje,18777,1343,4400,224151,social,2013
3372,region-sjaelland,psykologi,18777,210,4400,224151,social,2013
3373,region-sjaelland,socialraadgivning,18777,290,4400,224151,social,2013
3374,region-sjaelland,tandlaege,18777,128,4400,224151,social,2013
3375,region-sjaelland,teknisksundhed,18777,53,4400,224151,social,2013
3376,region-sjaelland,terapi,18777,213,4400,224151,social,2013
3377,region-sjaelland,elev,18777,434,2026,224151,oevrige,2013
3378,region-sjaelland,forsvar,18777,0,2026,224151,oevrige,2013
3379,region-sjaelland,frivilligt,18777,448,2026,224151,oevrige,2013
3380,region-sjaelland,student,18777,236,2026,224151,oevrige,2013
3381,region-sjaelland,studiepraktik,18777,79,2026,224151,oevrige,2013
3382,region-sjaelland,oevrige,18777,724,2026,224151,oevrige,2013
3383,region-sjaelland,kurseroevrige,18777,0,2026,224151,oevrige,2013
3384,fyn,database,12550,33,560,224151,it,2013
3385,fyn,itdrift,12550,142,560,224151,it,2013
3386,fyn,itkurser,12550,24,560,224151,it,2013
3387,fyn,itledelse,12550,49,560,224151,it,2013
3388,fyn,internet,12550,55,560,224151,it,2013
3389,fyn,systemudvikling,12550,308,560,224151,it,2013
3390,fyn,telekom,12550,3,560,224151,it,2013
3391,fyn,virksomhedssystemer,12550,55,560,224151,it,2013
3392,fyn,byggeteknik,12550,180,807,224151,ingenioer,2013
3393,fyn,elektronik,12550,150,807,224151,ingenioer,2013
3394,fyn,kemi,12550,149,807,224151,ingenioer,2013
3395,fyn,teknikledelse,12550,79,807,224151,ingenioer,2013
3396,fyn,maskiningenioer,12550,227,807,224151,ingenioer,2013
3397,fyn,medicinal,12550,86,807,224151,ingenioer,2013
3398,fyn,produktionsteknik,12550,165,807,224151,ingenioer,2013
3399,fyn,detailledelse,12550,0,1246,224151,ledelse,2013
3400,fyn,freelancekonsulent,12550,43,1246,224151,ledelse,2013
3401,fyn,hrkurser,12550,2,1246,224151,ledelse,2013
3402,fyn,itledelse,12550,49,1246,224151,ledelse,2013
3403,fyn,institutions,12550,108,1246,224151,ledelse,2013
3404,fyn,leder,12550,519,1246,224151,ledelse,2013
3405,fyn,teknikledelse,12550,79,1246,224151,ledelse,2013
3406,fyn,personale,12550,91,1246,224151,ledelse,2013
3407,fyn,projektledelse,12550,252,1246,224151,ledelse,2013
3408,fyn,salgschef,12550,128,1246,224151,ledelse,2013
3409,fyn,topledelse,12550,33,1246,224151,ledelse,2013
3410,fyn,virksomhedsudvikling,12550,0,1246,224151,ledelse,2013
3411,fyn,oekonomichef,12550,33,1246,224151,ledelse,2013
3412,fyn,bud,12550,13,2097,224151,handel,2013
3413,fyn,boernepasning,12550,15,2097,224151,handel,2013
3414,fyn,detailhandel,12550,947,2097,224151,handel,2013
3415,fyn,ejendomsservice,12550,33,2097,224151,handel,2013
3416,fyn,frisoer,12550,60,2097,224151,handel,2013
3417,fyn,hotel,12550,504,2097,224151,handel,2013
3418,fyn,rengoering,12550,418,2097,224151,handel,2013
3419,fyn,service,12550,131,2097,224151,handel,2013
3420,fyn,sikkerhed,12550,44,2097,224151,handel,2013
3421,fyn,blik,12550,68,1372,224151,industri,2013
3422,fyn,byggeri,12550,147,1372,224151,industri,2013
3423,fyn,elektriker,12550,184,1372,224151,industri,2013
3424,fyn,industri,12550,131,1372,224151,industri,2013
3425,fyn,jern,12550,171,1372,224151,industri,2013
3426,fyn,lager,12550,98,1372,224151,industri,2013
3427,fyn,landbrug,12550,107,1372,224151,industri,2013
3428,fyn,maling,12550,41,1372,224151,industri,2013
3429,fyn,mekanik,12550,154,1372,224151,industri,2013
3430,fyn,naeringsmiddel,12550,83,1372,224151,industri,2013
3431,fyn,tekstil,12550,22,1372,224151,industri,2013
3432,fyn,transport,12550,213,1372,224151,industri,2013
3433,fyn,traeindustri,12550,26,1372,224151,industri,2013
3434,fyn,toemrer,12550,73,1372,224151,industri,2013
3435,fyn,design,12550,18,1509,224151,salg,2013
3436,fyn,ejendomsmaegler,12550,20,1509,224151,salg,2013
3437,fyn,grafisk,12550,59,1509,224151,salg,2013
3438,fyn,kommunikation,12550,88,1509,224151,salg,2013
3439,fyn,kultur,12550,84,1509,224151,salg,2013
3440,fyn,marketing,12550,120,1509,224151,salg,2013
3441,fyn,salg,12550,910,1509,224151,salg,2013
3442,fyn,salgskurser,12550,1,1509,224151,salg,2013
3443,fyn,franchise,12550,20,1509,224151,salg,2013
3444,fyn,telemarketing,12550,141,1509,224151,salg,2013
3445,fyn,bibliotek,12550,44,1866,224151,undervisning,2013
3446,fyn,forskning,12550,644,1866,224151,undervisning,2013
3447,fyn,laerer,12550,352,1866,224151,undervisning,2013
3448,fyn,paedagog,12550,642,1866,224151,undervisning,2013
3449,fyn,akademisk,12550,0,1502,224151,kontor,2013
3450,fyn,ejendomsmaegler,12550,20,1502,224151,kontor,2013
3451,fyn,ejendomsservice,12550,33,1502,224151,kontor,2013
3452,fyn,finans,12550,135,1502,224151,kontor,2013
3453,fyn,indkoeb,12550,76,1502,224151,kontor,2013
3454,fyn,jura,12550,47,1502,224151,kontor,2013
3455,fyn,kontor,12550,444,1502,224151,kontor,2013
3456,fyn,kontorkurser,12550,1,1502,224151,kontor,2013
3457,fyn,kontorelev,12550,65,1502,224151,kontor,2013
3458,fyn,logistik,12550,95,1502,224151,kontor,2013
3459,fyn,offentlig,12550,236,1502,224151,kontor,2013
3460,fyn,oversaettelse,12550,22,1502,224151,kontor,2013
3461,fyn,sekretaer,12550,127,1502,224151,kontor,2013
3462,fyn,oekonomi,12550,318,1502,224151,kontor,2013
3463,fyn,laege,12550,366,2632,224151,social,2013
3464,fyn,laegesekretaer,12550,198,2632,224151,social,2013
3465,fyn,pleje,12550,691,2632,224151,social,2013
3466,fyn,psykologi,12550,72,2632,224151,social,2013
3467,fyn,socialraadgivning,12550,183,2632,224151,social,2013
3468,fyn,tandlaege,12550,68,2632,224151,social,2013
3469,fyn,teknisksundhed,12550,40,2632,224151,social,2013
3470,fyn,terapi,12550,116,2632,224151,social,2013
3471,fyn,elev,12550,348,1767,224151,oevrige,2013
3472,fyn,forsvar,12550,0,1767,224151,oevrige,2013
3473,fyn,frivilligt,12550,399,1767,224151,oevrige,2013
3474,fyn,student,12550,426,1767,224151,oevrige,2013
3475,fyn,studiepraktik,12550,92,1767,224151,oevrige,2013
3476,fyn,oevrige,12550,456,1767,224151,oevrige,2013
3477,fyn,kurseroevrige,12550,0,1767,224151,oevrige,2013
3478,region-nordjylland,database,14887,27,616,224151,it,2013
3479,region-nordjylland,itdrift,14887,166,616,224151,it,2013
3480,region-nordjylland,itkurser,14887,24,616,224151,it,2013
3481,region-nordjylland,itledelse,14887,55,616,224151,it,2013
3482,region-nordjylland,internet,14887,57,616,224151,it,2013
3483,region-nordjylland,systemudvikling,14887,302,616,224151,it,2013
3484,region-nordjylland,telekom,14887,5,616,224151,it,2013
3485,region-nordjylland,virksomhedssystemer,14887,70,616,224151,it,2013
3486,region-nordjylland,byggeteknik,14887,235,947,224151,ingenioer,2013
3487,region-nordjylland,elektronik,14887,153,947,224151,ingenioer,2013
3488,region-nordjylland,kemi,14887,118,947,224151,ingenioer,2013
3489,region-nordjylland,teknikledelse,14887,105,947,224151,ingenioer,2013
3490,region-nordjylland,maskiningenioer,14887,273,947,224151,ingenioer,2013
3491,region-nordjylland,medicinal,14887,83,947,224151,ingenioer,2013
3492,region-nordjylland,produktionsteknik,14887,248,947,224151,ingenioer,2013
3493,region-nordjylland,detailledelse,14887,0,1174,224151,ledelse,2013
3494,region-nordjylland,freelancekonsulent,14887,53,1174,224151,ledelse,2013
3495,region-nordjylland,hrkurser,14887,0,1174,224151,ledelse,2013
3496,region-nordjylland,itledelse,14887,55,1174,224151,ledelse,2013
3497,region-nordjylland,institutions,14887,141,1174,224151,ledelse,2013
3498,region-nordjylland,leder,14887,394,1174,224151,ledelse,2013
3499,region-nordjylland,teknikledelse,14887,105,1174,224151,ledelse,2013
3500,region-nordjylland,personale,14887,102,1174,224151,ledelse,2013
3501,region-nordjylland,projektledelse,14887,249,1174,224151,ledelse,2013
3502,region-nordjylland,salgschef,14887,98,1174,224151,ledelse,2013
3503,region-nordjylland,topledelse,14887,24,1174,224151,ledelse,2013
3504,region-nordjylland,virksomhedsudvikling,14887,0,1174,224151,ledelse,2013
3505,region-nordjylland,oekonomichef,14887,44,1174,224151,ledelse,2013
3506,region-nordjylland,bud,14887,30,2853,224151,handel,2013
3507,region-nordjylland,boernepasning,14887,41,2853,224151,handel,2013
3508,region-nordjylland,detailhandel,14887,1258,2853,224151,handel,2013
3509,region-nordjylland,ejendomsservice,14887,72,2853,224151,handel,2013
3510,region-nordjylland,frisoer,14887,50,2853,224151,handel,2013
3511,region-nordjylland,hotel,14887,782,2853,224151,handel,2013
3512,region-nordjylland,rengoering,14887,478,2853,224151,handel,2013
3513,region-nordjylland,service,14887,180,2853,224151,handel,2013
3514,region-nordjylland,sikkerhed,14887,48,2853,224151,handel,2013
3515,region-nordjylland,blik,14887,76,1981,224151,industri,2013
3516,region-nordjylland,byggeri,14887,200,1981,224151,industri,2013
3517,region-nordjylland,elektriker,14887,225,1981,224151,industri,2013
3518,region-nordjylland,industri,14887,158,1981,224151,industri,2013
3519,region-nordjylland,jern,14887,333,1981,224151,industri,2013
3520,region-nordjylland,lager,14887,105,1981,224151,industri,2013
3521,region-nordjylland,landbrug,14887,172,1981,224151,industri,2013
3522,region-nordjylland,maling,14887,50,1981,224151,industri,2013
3523,region-nordjylland,mekanik,14887,211,1981,224151,industri,2013
3524,region-nordjylland,naeringsmiddel,14887,206,1981,224151,industri,2013
3525,region-nordjylland,tekstil,14887,41,1981,224151,industri,2013
3526,region-nordjylland,transport,14887,242,1981,224151,industri,2013
3527,region-nordjylland,traeindustri,14887,26,1981,224151,industri,2013
3528,region-nordjylland,toemrer,14887,93,1981,224151,industri,2013
3529,region-nordjylland,design,14887,11,1535,224151,salg,2013
3530,region-nordjylland,ejendomsmaegler,14887,27,1535,224151,salg,2013
3531,region-nordjylland,grafisk,14887,63,1535,224151,salg,2013
3532,region-nordjylland,kommunikation,14887,88,1535,224151,salg,2013
3533,region-nordjylland,kultur,14887,189,1535,224151,salg,2013
3534,region-nordjylland,marketing,14887,118,1535,224151,salg,2013
3535,region-nordjylland,salg,14887,905,1535,224151,salg,2013
3536,region-nordjylland,salgskurser,14887,0,1535,224151,salg,2013
3537,region-nordjylland,franchise,14887,22,1535,224151,salg,2013
3538,region-nordjylland,telemarketing,14887,87,1535,224151,salg,2013
3539,region-nordjylland,bibliotek,14887,43,2402,224151,undervisning,2013
3540,region-nordjylland,forskning,14887,484,2402,224151,undervisning,2013
3541,region-nordjylland,laerer,14887,638,2402,224151,undervisning,2013
3542,region-nordjylland,paedagog,14887,1049,2402,224151,undervisning,2013
3543,region-nordjylland,akademisk,14887,0,1797,224151,kontor,2013
3544,region-nordjylland,ejendomsmaegler,14887,27,1797,224151,kontor,2013
3545,region-nordjylland,ejendomsservice,14887,72,1797,224151,kontor,2013
3546,region-nordjylland,finans,14887,145,1797,224151,kontor,2013
3547,region-nordjylland,indkoeb,14887,79,1797,224151,kontor,2013
3548,region-nordjylland,jura,14887,41,1797,224151,kontor,2013
3549,region-nordjylland,kontor,14887,481,1797,224151,kontor,2013
3550,region-nordjylland,kontorkurser,14887,1,1797,224151,kontor,2013
3551,region-nordjylland,kontorelev,14887,115,1797,224151,kontor,2013
3552,region-nordjylland,logistik,14887,121,1797,224151,kontor,2013
3553,region-nordjylland,offentlig,14887,196,1797,224151,kontor,2013
3554,region-nordjylland,oversaettelse,14887,43,1797,224151,kontor,2013
3555,region-nordjylland,sekretaer,14887,125,1797,224151,kontor,2013
3556,region-nordjylland,oekonomi,14887,439,1797,224151,kontor,2013
3557,region-nordjylland,laege,14887,457,2788,224151,social,2013
3558,region-nordjylland,laegesekretaer,14887,138,2788,224151,social,2013
3559,region-nordjylland,pleje,14887,842,2788,224151,social,2013
3560,region-nordjylland,psykologi,14887,124,2788,224151,social,2013
3561,region-nordjylland,socialraadgivning,14887,270,2788,224151,social,2013
3562,region-nordjylland,tandlaege,14887,82,2788,224151,social,2013
3563,region-nordjylland,teknisksundhed,14887,30,2788,224151,social,2013
3564,region-nordjylland,terapi,14887,167,2788,224151,social,2013
3565,region-nordjylland,elev,14887,528,1878,224151,oevrige,2013
3566,region-nordjylland,forsvar,14887,0,1878,224151,oevrige,2013
3567,region-nordjylland,frivilligt,14887,265,1878,224151,oevrige,2013
3568,region-nordjylland,student,14887,249,1878,224151,oevrige,2013
3569,region-nordjylland,studiepraktik,14887,89,1878,224151,oevrige,2013
3570,region-nordjylland,oevrige,14887,644,1878,224151,oevrige,2013
3571,region-nordjylland,kurseroevrige,14887,0,1878,224151,oevrige,2013
3572,region-midtjylland,database,40778,79,2557,224151,it,2013
3573,region-midtjylland,itdrift,40778,580,2557,224151,it,2013
3574,region-midtjylland,itkurser,40778,35,2557,224151,it,2013
3575,region-midtjylland,itledelse,40778,181,2557,224151,it,2013
3576,region-midtjylland,internet,40778,258,2557,224151,it,2013
3577,region-midtjylland,systemudvikling,40778,1418,2557,224151,it,2013
3578,region-midtjylland,telekom,40778,40,2557,224151,it,2013
3579,region-midtjylland,virksomhedssystemer,40778,360,2557,224151,it,2013
3580,region-midtjylland,byggeteknik,40778,713,3224,224151,ingenioer,2013
3581,region-midtjylland,elektronik,40778,663,3224,224151,ingenioer,2013
3582,region-midtjylland,kemi,40778,478,3224,224151,ingenioer,2013
3583,region-midtjylland,teknikledelse,40778,367,3224,224151,ingenioer,2013
3584,region-midtjylland,maskiningenioer,40778,1030,3224,224151,ingenioer,2013
3585,region-midtjylland,medicinal,40778,243,3224,224151,ingenioer,2013
3586,region-midtjylland,produktionsteknik,40778,783,3224,224151,ingenioer,2013
3587,region-midtjylland,detailledelse,40778,0,3407,224151,ledelse,2013
3588,region-midtjylland,freelancekonsulent,40778,150,3407,224151,ledelse,2013
3589,region-midtjylland,hrkurser,40778,44,3407,224151,ledelse,2013
3590,region-midtjylland,itledelse,40778,181,3407,224151,ledelse,2013
3591,region-midtjylland,institutions,40778,307,3407,224151,ledelse,2013
3592,region-midtjylland,leder,40778,830,3407,224151,ledelse,2013
3593,region-midtjylland,teknikledelse,40778,367,3407,224151,ledelse,2013
