,år,område,sektor,jobtype,numbers
5530,2012,fyn,kontor,oekonomi,326
5531,2012,fyn,social,laege,435
5532,2012,fyn,social,laegesekretaer,190
5533,2012,fyn,social,pleje,568
5534,2012,fyn,social,psykologi,81
5535,2012,fyn,social,socialraadgivning,122
5536,2012,fyn,social,tandlaege,60
5537,2012,fyn,social,teknisksundhed,44
5538,2012,fyn,social,terapi,147
5539,2012,fyn,oevrige,elev,371
5540,2012,fyn,oevrige,forsvar,0
5541,2012,fyn,oevrige,frivilligt,338
5542,2012,fyn,oevrige,student,338
5543,2012,fyn,oevrige,studiepraktik,29
5544,2012,fyn,oevrige,oevrige,471
5545,2012,fyn,oevrige,kurseroevrige,0
5546,2012,region-nordjylland,it,database,21
5547,2012,region-nordjylland,it,itdrift,162
5548,2012,region-nordjylland,it,itkurser,0
5549,2012,region-nordjylland,it,itledelse,64
5550,2012,region-nordjylland,it,internet,41
5551,2012,region-nordjylland,it,systemudvikling,391
5552,2012,region-nordjylland,it,telekom,21
5553,2012,region-nordjylland,it,virksomhedssystemer,106
5554,2012,region-nordjylland,ingenioer,byggeteknik,253
5555,2012,region-nordjylland,ingenioer,elektronik,154
5556,2012,region-nordjylland,ingenioer,kemi,123
5557,2012,region-nordjylland,ingenioer,teknikledelse,90
5558,2012,region-nordjylland,ingenioer,maskiningenioer,287
5559,2012,region-nordjylland,ingenioer,medicinal,85
5560,2012,region-nordjylland,ingenioer,produktionsteknik,206
5561,2012,region-nordjylland,ledelse,detailledelse,0
5562,2012,region-nordjylland,ledelse,freelancekonsulent,57
5563,2012,region-nordjylland,ledelse,hrkurser,0
5564,2012,region-nordjylland,ledelse,itledelse,64
5565,2012,region-nordjylland,ledelse,institutions,157
5566,2012,region-nordjylland,ledelse,leder,340
5567,2012,region-nordjylland,ledelse,teknikledelse,90
5568,2012,region-nordjylland,ledelse,personale,80
5569,2012,region-nordjylland,ledelse,projektledelse,301
5570,2012,region-nordjylland,ledelse,salgschef,138
5571,2012,region-nordjylland,ledelse,topledelse,39
5572,2012,region-nordjylland,ledelse,virksomhedsudvikling,0
5573,2012,region-nordjylland,ledelse,oekonomichef,34
5574,2012,region-nordjylland,handel,bud,20
5575,2012,region-nordjylland,handel,boernepasning,52
5576,2012,region-nordjylland,handel,detailhandel,1372
5577,2012,region-nordjylland,handel,ejendomsservice,61
5578,2012,region-nordjylland,handel,frisoer,60
5579,2012,region-nordjylland,handel,hotel,809
5580,2012,region-nordjylland,handel,rengoering,508
5581,2012,region-nordjylland,handel,service,159
5582,2012,region-nordjylland,handel,sikkerhed,44
5583,2012,region-nordjylland,industri,blik,81
5584,2012,region-nordjylland,industri,byggeri,201
5585,2012,region-nordjylland,industri,elektriker,252
5586,2012,region-nordjylland,industri,industri,167
5587,2012,region-nordjylland,industri,jern,229
5588,2012,region-nordjylland,industri,lager,134
5589,2012,region-nordjylland,industri,landbrug,175
5590,2012,region-nordjylland,industri,maling,50
5591,2012,region-nordjylland,industri,mekanik,170
5592,2012,region-nordjylland,industri,naeringsmiddel,147
5593,2012,region-nordjylland,industri,tekstil,34
5594,2012,region-nordjylland,industri,transport,265
5595,2012,region-nordjylland,industri,traeindustri,22
5596,2012,region-nordjylland,industri,toemrer,139
5597,2012,region-nordjylland,salg,design,11
5598,2012,region-nordjylland,salg,ejendomsmaegler,18
5599,2012,region-nordjylland,salg,grafisk,56
5600,2012,region-nordjylland,salg,kommunikation,80
5601,2012,region-nordjylland,salg,kultur,161
5602,2012,region-nordjylland,salg,marketing,141
5603,2012,region-nordjylland,salg,salg,1082
5604,2012,region-nordjylland,salg,salgskurser,0
5605,2012,region-nordjylland,salg,franchise,28
5606,2012,region-nordjylland,salg,telemarketing,91
5607,2012,region-nordjylland,undervisning,bibliotek,20
5608,2012,region-nordjylland,undervisning,forskning,586
5609,2012,region-nordjylland,undervisning,laerer,528
5610,2012,region-nordjylland,undervisning,paedagog,1031
5611,2012,region-nordjylland,kontor,akademisk,0
5612,2012,region-nordjylland,kontor,ejendomsmaegler,18
5613,2012,region-nordjylland,kontor,ejendomsservice,61
5614,2012,region-nordjylland,kontor,finans,178
5615,2012,region-nordjylland,kontor,indkoeb,83
5616,2012,region-nordjylland,kontor,jura,43
5617,2012,region-nordjylland,kontor,kontor,565
5618,2012,region-nordjylland,kontor,kontorkurser,0
5619,2012,region-nordjylland,kontor,kontorelev,130
5620,2012,region-nordjylland,kontor,logistik,116
5621,2012,region-nordjylland,kontor,offentlig,183
5622,2012,region-nordjylland,kontor,oversaettelse,23
5623,2012,region-nordjylland,kontor,sekretaer,157
5624,2012,region-nordjylland,kontor,oekonomi,399
5625,2012,region-nordjylland,social,laege,451
5626,2012,region-nordjylland,social,laegesekretaer,141
5627,2012,region-nordjylland,social,pleje,768
5628,2012,region-nordjylland,social,psykologi,123
5629,2012,region-nordjylland,social,socialraadgivning,269
5630,2012,region-nordjylland,social,tandlaege,99
5631,2012,region-nordjylland,social,teknisksundhed,29
5632,2012,region-nordjylland,social,terapi,178
5633,2012,region-nordjylland,oevrige,elev,552
5634,2012,region-nordjylland,oevrige,forsvar,0
5635,2012,region-nordjylland,oevrige,frivilligt,172
5636,2012,region-nordjylland,oevrige,student,291
5637,2012,region-nordjylland,oevrige,studiepraktik,42
5638,2012,region-nordjylland,oevrige,oevrige,674
5639,2012,region-nordjylland,oevrige,kurseroevrige,0
5640,2012,region-midtjylland,it,database,71
5641,2012,region-midtjylland,it,itdrift,520
5642,2012,region-midtjylland,it,itkurser,0
5643,2012,region-midtjylland,it,itledelse,173
5644,2012,region-midtjylland,it,internet,212
5645,2012,region-midtjylland,it,systemudvikling,1318
5646,2012,region-midtjylland,it,telekom,38
5647,2012,region-midtjylland,it,virksomhedssystemer,360
5648,2012,region-midtjylland,ingenioer,byggeteknik,717
5649,2012,region-midtjylland,ingenioer,elektronik,692
5650,2012,region-midtjylland,ingenioer,kemi,463
5651,2012,region-midtjylland,ingenioer,teknikledelse,368
5652,2012,region-midtjylland,ingenioer,maskiningenioer,1057
5653,2012,region-midtjylland,ingenioer,medicinal,234
5654,2012,region-midtjylland,ingenioer,produktionsteknik,777
5655,2012,region-midtjylland,ledelse,detailledelse,0
5656,2012,region-midtjylland,ledelse,freelancekonsulent,136
5657,2012,region-midtjylland,ledelse,hrkurser,0
5658,2012,region-midtjylland,ledelse,itledelse,173
5659,2012,region-midtjylland,ledelse,institutions,277
5660,2012,region-midtjylland,ledelse,leder,823
5661,2012,region-midtjylland,ledelse,teknikledelse,368
5662,2012,region-midtjylland,ledelse,personale,269
5663,2012,region-midtjylland,ledelse,projektledelse,1023
5664,2012,region-midtjylland,ledelse,salgschef,331
5665,2012,region-midtjylland,ledelse,topledelse,98
5666,2012,region-midtjylland,ledelse,virksomhedsudvikling,0
5667,2012,region-midtjylland,ledelse,oekonomichef,108
5668,2012,region-midtjylland,handel,bud,57
5669,2012,region-midtjylland,handel,boernepasning,142
5670,2012,region-midtjylland,handel,detailhandel,3513
5671,2012,region-midtjylland,handel,ejendomsservice,122
5672,2012,region-midtjylland,handel,frisoer,121
5673,2012,region-midtjylland,handel,hotel,1805
5674,2012,region-midtjylland,handel,rengoering,1443
5675,2012,region-midtjylland,handel,service,358
5676,2012,region-midtjylland,handel,sikkerhed,94
5677,2012,region-midtjylland,industri,blik,207
5678,2012,region-midtjylland,industri,byggeri,392
5679,2012,region-midtjylland,industri,elektriker,674
5680,2012,region-midtjylland,industri,industri,428
5681,2012,region-midtjylland,industri,jern,700
5682,2012,region-midtjylland,industri,lager,386
5683,2012,region-midtjylland,industri,landbrug,323
5684,2012,region-midtjylland,industri,maling,137
5685,2012,region-midtjylland,industri,mekanik,457
5686,2012,region-midtjylland,industri,naeringsmiddel,342
5687,2012,region-midtjylland,industri,tekstil,111
5688,2012,region-midtjylland,industri,transport,623
5689,2012,region-midtjylland,industri,traeindustri,68
5690,2012,region-midtjylland,industri,toemrer,208
5691,2012,region-midtjylland,salg,design,119
5692,2012,region-midtjylland,salg,ejendomsmaegler,80
5693,2012,region-midtjylland,salg,grafisk,243
5694,2012,region-midtjylland,salg,kommunikation,235
5695,2012,region-midtjylland,salg,kultur,269
5696,2012,region-midtjylland,salg,marketing,504
5697,2012,region-midtjylland,salg,salg,2241
5698,2012,region-midtjylland,salg,salgskurser,0
5699,2012,region-midtjylland,salg,franchise,38
5700,2012,region-midtjylland,salg,telemarketing,493
5701,2012,region-midtjylland,undervisning,bibliotek,46
5702,2012,region-midtjylland,undervisning,forskning,1199
5703,2012,region-midtjylland,undervisning,laerer,1014
5704,2012,region-midtjylland,undervisning,paedagog,2481
5705,2012,region-midtjylland,kontor,akademisk,0
5706,2012,region-midtjylland,kontor,ejendomsmaegler,80
5707,2012,region-midtjylland,kontor,ejendomsservice,122
5708,2012,region-midtjylland,kontor,finans,544
5709,2012,region-midtjylland,kontor,indkoeb,384
5710,2012,region-midtjylland,kontor,jura,208
5711,2012,region-midtjylland,kontor,kontor,1477
5712,2012,region-midtjylland,kontor,kontorkurser,0
5713,2012,region-midtjylland,kontor,kontorelev,294
5714,2012,region-midtjylland,kontor,logistik,461
5715,2012,region-midtjylland,kontor,offentlig,347
5716,2012,region-midtjylland,kontor,oversaettelse,145
5717,2012,region-midtjylland,kontor,sekretaer,359
5718,2012,region-midtjylland,kontor,oekonomi,1383
5719,2012,region-midtjylland,social,laege,1025
5720,2012,region-midtjylland,social,laegesekretaer,383
5721,2012,region-midtjylland,social,pleje,1683
5722,2012,region-midtjylland,social,psykologi,221
5723,2012,region-midtjylland,social,socialraadgivning,341
5724,2012,region-midtjylland,social,tandlaege,199
5725,2012,region-midtjylland,social,teknisksundhed,73
5726,2012,region-midtjylland,social,terapi,357
5727,2012,region-midtjylland,oevrige,elev,1110
5728,2012,region-midtjylland,oevrige,forsvar,0
5729,2012,region-midtjylland,oevrige,frivilligt,743
5730,2012,region-midtjylland,oevrige,student,1022
5731,2012,region-midtjylland,oevrige,studiepraktik,166
5732,2012,region-midtjylland,oevrige,oevrige,1482
5733,2012,region-midtjylland,oevrige,kurseroevrige,0
5734,2012,sydjylland,it,database,20
5735,2012,sydjylland,it,itdrift,237
5736,2012,sydjylland,it,itkurser,0
5737,2012,sydjylland,it,itledelse,90
5738,2012,sydjylland,it,internet,96
5739,2012,sydjylland,it,systemudvikling,649
5740,2012,sydjylland,it,telekom,21
5741,2012,sydjylland,it,virksomhedssystemer,158
5742,2012,sydjylland,ingenioer,byggeteknik,487
5743,2012,sydjylland,ingenioer,elektronik,615
5744,2012,sydjylland,ingenioer,kemi,365
5745,2012,sydjylland,ingenioer,teknikledelse,278
5746,2012,sydjylland,ingenioer,maskiningenioer,922
5747,2012,sydjylland,ingenioer,medicinal,140
5748,2012,sydjylland,ingenioer,produktionsteknik,656
5749,2012,sydjylland,ledelse,detailledelse,0
5750,2012,sydjylland,ledelse,freelancekonsulent,74
5751,2012,sydjylland,ledelse,hrkurser,1
5752,2012,sydjylland,ledelse,itledelse,90
5753,2012,sydjylland,ledelse,institutions,137
5754,2012,sydjylland,ledelse,leder,765
5755,2012,sydjylland,ledelse,teknikledelse,278
5756,2012,sydjylland,ledelse,personale,217
5757,2012,sydjylland,ledelse,projektledelse,718
5758,2012,sydjylland,ledelse,salgschef,244
5759,2012,sydjylland,ledelse,topledelse,48
5760,2012,sydjylland,ledelse,virksomhedsudvikling,0
5761,2012,sydjylland,ledelse,oekonomichef,119
5762,2012,sydjylland,handel,bud,26
5763,2012,sydjylland,handel,boernepasning,66
5764,2012,sydjylland,handel,detailhandel,1773
5765,2012,sydjylland,handel,ejendomsservice,90
5766,2012,sydjylland,handel,frisoer,76
5767,2012,sydjylland,handel,hotel,942
5768,2012,sydjylland,handel,rengoering,692
5769,2012,sydjylland,handel,service,295
5770,2012,sydjylland,handel,sikkerhed,85
5771,2012,sydjylland,industri,blik,148
5772,2012,sydjylland,industri,byggeri,256
5773,2012,sydjylland,industri,elektriker,451
5774,2012,sydjylland,industri,industri,263
5775,2012,sydjylland,industri,jern,344
5776,2012,sydjylland,industri,lager,280
5777,2012,sydjylland,industri,landbrug,193
5778,2012,sydjylland,industri,maling,81
5779,2012,sydjylland,industri,mekanik,333
5780,2012,sydjylland,industri,naeringsmiddel,211
5781,2012,sydjylland,industri,tekstil,69
5782,2012,sydjylland,industri,transport,415
5783,2012,sydjylland,industri,traeindustri,20
5784,2012,sydjylland,industri,toemrer,147
5785,2012,sydjylland,salg,design,48
5786,2012,sydjylland,salg,ejendomsmaegler,37
5787,2012,sydjylland,salg,grafisk,103
5788,2012,sydjylland,salg,kommunikation,143
5789,2012,sydjylland,salg,kultur,165
5790,2012,sydjylland,salg,marketing,315
5791,2012,sydjylland,salg,salg,1426
5792,2012,sydjylland,salg,salgskurser,0
5793,2012,sydjylland,salg,franchise,28
5794,2012,sydjylland,salg,telemarketing,82
5795,2012,sydjylland,undervisning,bibliotek,33
5796,2012,sydjylland,undervisning,forskning,236
5797,2012,sydjylland,undervisning,laerer,559
5798,2012,sydjylland,undervisning,paedagog,1056
5799,2012,sydjylland,kontor,akademisk,0
5800,2012,sydjylland,kontor,ejendomsmaegler,37
5801,2012,sydjylland,kontor,ejendomsservice,90
5802,2012,sydjylland,kontor,finans,327
5803,2012,sydjylland,kontor,indkoeb,257
5804,2012,sydjylland,kontor,jura,109
5805,2012,sydjylland,kontor,kontor,762
5806,2012,sydjylland,kontor,kontorkurser,0
5807,2012,sydjylland,kontor,kontorelev,126
5808,2012,sydjylland,kontor,logistik,376
5809,2012,sydjylland,kontor,offentlig,255
5810,2012,sydjylland,kontor,oversaettelse,32
5811,2012,sydjylland,kontor,sekretaer,219
5812,2012,sydjylland,kontor,oekonomi,891
5813,2012,sydjylland,social,laege,756
5814,2012,sydjylland,social,laegesekretaer,191
5815,2012,sydjylland,social,pleje,916
5816,2012,sydjylland,social,psykologi,132
5817,2012,sydjylland,social,socialraadgivning,318
5818,2012,sydjylland,social,tandlaege,122
5819,2012,sydjylland,social,teknisksundhed,55
5820,2012,sydjylland,social,terapi,187
5821,2012,sydjylland,oevrige,elev,664
5822,2012,sydjylland,oevrige,forsvar,0
5823,2012,sydjylland,oevrige,frivilligt,318
5824,2012,sydjylland,oevrige,student,299
5825,2012,sydjylland,oevrige,studiepraktik,54
5826,2012,sydjylland,oevrige,oevrige,940
5827,2012,sydjylland,oevrige,kurseroevrige,0
5828,2012,bornholm,it,database,0
5829,2012,bornholm,it,itdrift,4
5830,2012,bornholm,it,itkurser,0
5831,2012,bornholm,it,itledelse,0
5832,2012,bornholm,it,internet,1
5833,2012,bornholm,it,systemudvikling,12
5834,2012,bornholm,it,telekom,0
5835,2012,bornholm,it,virksomhedssystemer,1
5836,2012,bornholm,ingenioer,byggeteknik,5
5837,2012,bornholm,ingenioer,elektronik,7
5838,2012,bornholm,ingenioer,kemi,7
5839,2012,bornholm,ingenioer,teknikledelse,6
5840,2012,bornholm,ingenioer,maskiningenioer,17
5841,2012,bornholm,ingenioer,medicinal,5
5842,2012,bornholm,ingenioer,produktionsteknik,7
5843,2012,bornholm,ledelse,detailledelse,0
5844,2012,bornholm,ledelse,freelancekonsulent,6
5845,2012,bornholm,ledelse,hrkurser,0
5846,2012,bornholm,ledelse,itledelse,0
5847,2012,bornholm,ledelse,institutions,10
5848,2012,bornholm,ledelse,leder,11
5849,2012,bornholm,ledelse,teknikledelse,6
5850,2012,bornholm,ledelse,personale,4
5851,2012,bornholm,ledelse,projektledelse,5
5852,2012,bornholm,ledelse,salgschef,5
5853,2012,bornholm,ledelse,topledelse,6
5854,2012,bornholm,ledelse,virksomhedsudvikling,0
5855,2012,bornholm,ledelse,oekonomichef,2
5856,2012,bornholm,handel,bud,0
5857,2012,bornholm,handel,boernepasning,3
5858,2012,bornholm,handel,detailhandel,91
5859,2012,bornholm,handel,ejendomsservice,6
5860,2012,bornholm,handel,frisoer,5
5861,2012,bornholm,handel,hotel,68
5862,2012,bornholm,handel,rengoering,32
5863,2012,bornholm,handel,service,5
5864,2012,bornholm,handel,sikkerhed,2
5865,2012,bornholm,industri,blik,0
5866,2012,bornholm,industri,byggeri,13
5867,2012,bornholm,industri,elektriker,28
5868,2012,bornholm,industri,industri,6
5869,2012,bornholm,industri,jern,8
5870,2012,bornholm,industri,lager,8
5871,2012,bornholm,industri,landbrug,8
5872,2012,bornholm,industri,maling,8
5873,2012,bornholm,industri,mekanik,14
5874,2012,bornholm,industri,naeringsmiddel,15
5875,2012,bornholm,industri,tekstil,1
5876,2012,bornholm,industri,transport,9
5877,2012,bornholm,industri,traeindustri,1
5878,2012,bornholm,industri,toemrer,5
5879,2012,bornholm,salg,design,0
5880,2012,bornholm,salg,ejendomsmaegler,1
5881,2012,bornholm,salg,grafisk,0
5882,2012,bornholm,salg,kommunikation,12
5883,2012,bornholm,salg,kultur,11
5884,2012,bornholm,salg,marketing,2
5885,2012,bornholm,salg,salg,84
5886,2012,bornholm,salg,salgskurser,0
5887,2012,bornholm,salg,franchise,10
5888,2012,bornholm,salg,telemarketing,7
5889,2012,bornholm,undervisning,bibliotek,2
5890,2012,bornholm,undervisning,forskning,4
5891,2012,bornholm,undervisning,laerer,32
5892,2012,bornholm,undervisning,paedagog,61
5893,2012,bornholm,kontor,akademisk,0
5894,2012,bornholm,kontor,ejendomsmaegler,1
5895,2012,bornholm,kontor,ejendomsservice,6
5896,2012,bornholm,kontor,finans,8
5897,2012,bornholm,kontor,indkoeb,2
5898,2012,bornholm,kontor,jura,4
5899,2012,bornholm,kontor,kontor,35
5900,2012,bornholm,kontor,kontorkurser,0
5901,2012,bornholm,kontor,kontorelev,5
5902,2012,bornholm,kontor,logistik,4
5903,2012,bornholm,kontor,offentlig,10
5904,2012,bornholm,kontor,oversaettelse,1
5905,2012,bornholm,kontor,sekretaer,11
5906,2012,bornholm,kontor,oekonomi,14
5907,2012,bornholm,social,laege,19
5908,2012,bornholm,social,laegesekretaer,4
5909,2012,bornholm,social,pleje,100
5910,2012,bornholm,social,psykologi,5
5911,2012,bornholm,social,socialraadgivning,10
5912,2012,bornholm,social,tandlaege,1
5913,2012,bornholm,social,teknisksundhed,6
5914,2012,bornholm,social,terapi,8
5915,2012,bornholm,oevrige,elev,64
5916,2012,bornholm,oevrige,forsvar,0
5917,2012,bornholm,oevrige,frivilligt,10
5918,2012,bornholm,oevrige,student,23
5919,2012,bornholm,oevrige,studiepraktik,3
5920,2012,bornholm,oevrige,oevrige,39
5921,2012,bornholm,oevrige,kurseroevrige,0
5922,2012,skaane,it,database,10
5923,2012,skaane,it,itdrift,327
5924,2012,skaane,it,itkurser,0
5925,2012,skaane,it,itledelse,14
5926,2012,skaane,it,internet,78
5927,2012,skaane,it,systemudvikling,494
5928,2012,skaane,it,telekom,12
5929,2012,skaane,it,virksomhedssystemer,29
5930,2012,skaane,ingenioer,byggeteknik,224
5931,2012,skaane,ingenioer,elektronik,119
5932,2012,skaane,ingenioer,kemi,37
5933,2012,skaane,ingenioer,teknikledelse,26
5934,2012,skaane,ingenioer,maskiningenioer,144
5935,2012,skaane,ingenioer,medicinal,108
5936,2012,skaane,ingenioer,produktionsteknik,87
5937,2012,skaane,ledelse,detailledelse,0
5938,2012,skaane,ledelse,freelancekonsulent,0
5939,2012,skaane,ledelse,hrkurser,0
5940,2012,skaane,ledelse,itledelse,14
5941,2012,skaane,ledelse,institutions,30
5942,2012,skaane,ledelse,leder,19
5943,2012,skaane,ledelse,teknikledelse,26
5944,2012,skaane,ledelse,personale,68
5945,2012,skaane,ledelse,projektledelse,149
5946,2012,skaane,ledelse,salgschef,39
5947,2012,skaane,ledelse,topledelse,11
5948,2012,skaane,ledelse,virksomhedsudvikling,0
5949,2012,skaane,ledelse,oekonomichef,37
5950,2012,skaane,handel,bud,8
5951,2012,skaane,handel,boernepasning,19
5952,2012,skaane,handel,detailhandel,255
5953,2012,skaane,handel,ejendomsservice,26
5954,2012,skaane,handel,frisoer,31
5955,2012,skaane,handel,hotel,123
5956,2012,skaane,handel,rengoering,13
5957,2012,skaane,handel,service,44
5958,2012,skaane,handel,sikkerhed,28
5959,2012,skaane,industri,blik,19
5960,2012,skaane,industri,byggeri,41
5961,2012,skaane,industri,elektriker,23
5962,2012,skaane,industri,industri,101
5963,2012,skaane,industri,jern,35
5964,2012,skaane,industri,lager,71
