,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
422,440,380597,5622,26736,naeringsmiddel,industri,region-nordjylland,2007
423,85,380597,5622,26736,tekstil,industri,region-nordjylland,2007
424,719,380597,5622,26736,transport,industri,region-nordjylland,2007
425,117,380597,5622,26736,traeindustri,industri,region-nordjylland,2007
426,320,380597,5622,26736,toemrer,industri,region-nordjylland,2007
427,37,380597,2155,26736,design,salg,region-nordjylland,2007
428,22,380597,2155,26736,ejendomsmaegler,salg,region-nordjylland,2007
429,144,380597,2155,26736,grafisk,salg,region-nordjylland,2007
430,65,380597,2155,26736,kommunikation,salg,region-nordjylland,2007
431,107,380597,2155,26736,kultur,salg,region-nordjylland,2007
432,170,380597,2155,26736,marketing,salg,region-nordjylland,2007
433,1423,380597,2155,26736,salg,salg,region-nordjylland,2007
434,0,380597,2155,26736,salgskurser,salg,region-nordjylland,2007
435,11,380597,2155,26736,franchise,salg,region-nordjylland,2007
436,104,380597,2155,26736,telemarketing,salg,region-nordjylland,2007
437,17,380597,3175,26736,bibliotek,undervisning,region-nordjylland,2007
438,197,380597,3175,26736,forskning,undervisning,region-nordjylland,2007
439,739,380597,3175,26736,laerer,undervisning,region-nordjylland,2007
440,1852,380597,3175,26736,paedagog,undervisning,region-nordjylland,2007
441,0,380597,3384,26736,akademisk,kontor,region-nordjylland,2007
442,22,380597,3384,26736,ejendomsmaegler,kontor,region-nordjylland,2007
443,110,380597,3384,26736,ejendomsservice,kontor,region-nordjylland,2007
444,365,380597,3384,26736,finans,kontor,region-nordjylland,2007
445,161,380597,3384,26736,indkoeb,kontor,region-nordjylland,2007
446,113,380597,3384,26736,jura,kontor,region-nordjylland,2007
447,1117,380597,3384,26736,kontor,kontor,region-nordjylland,2007
448,1,380597,3384,26736,kontorkurser,kontor,region-nordjylland,2007
449,125,380597,3384,26736,kontorelev,kontor,region-nordjylland,2007
450,186,380597,3384,26736,logistik,kontor,region-nordjylland,2007
451,227,380597,3384,26736,offentlig,kontor,region-nordjylland,2007
452,24,380597,3384,26736,oversaettelse,kontor,region-nordjylland,2007
453,314,380597,3384,26736,sekretaer,kontor,region-nordjylland,2007
454,863,380597,3384,26736,oekonomi,kontor,region-nordjylland,2007
455,376,380597,4551,26736,laege,social,region-nordjylland,2007
456,260,380597,4551,26736,laegesekretaer,social,region-nordjylland,2007
457,1856,380597,4551,26736,pleje,social,region-nordjylland,2007
458,173,380597,4551,26736,psykologi,social,region-nordjylland,2007
459,384,380597,4551,26736,socialraadgivning,social,region-nordjylland,2007
460,109,380597,4551,26736,tandlaege,social,region-nordjylland,2007
461,33,380597,4551,26736,teknisksundhed,social,region-nordjylland,2007
462,196,380597,4551,26736,terapi,social,region-nordjylland,2007
463,794,380597,1973,26736,elev,oevrige,region-nordjylland,2007
464,0,380597,1973,26736,forsvar,oevrige,region-nordjylland,2007
465,38,380597,1973,26736,frivilligt,oevrige,region-nordjylland,2007
466,189,380597,1973,26736,student,oevrige,region-nordjylland,2007
467,3,380597,1973,26736,studiepraktik,oevrige,region-nordjylland,2007
468,843,380597,1973,26736,oevrige,oevrige,region-nordjylland,2007
469,3,380597,1973,26736,kurseroevrige,oevrige,region-nordjylland,2007
470,97,380597,4205,80746,database,it,region-midtjylland,2007
471,973,380597,4205,80746,itdrift,it,region-midtjylland,2007
472,2,380597,4205,80746,itkurser,it,region-midtjylland,2007
473,412,380597,4205,80746,itledelse,it,region-midtjylland,2007
474,204,380597,4205,80746,internet,it,region-midtjylland,2007
475,2448,380597,4205,80746,systemudvikling,it,region-midtjylland,2007
476,112,380597,4205,80746,telekom,it,region-midtjylland,2007
477,685,380597,4205,80746,virksomhedssystemer,it,region-midtjylland,2007
478,1717,380597,5611,80746,byggeteknik,ingenioer,region-midtjylland,2007
479,1134,380597,5611,80746,elektronik,ingenioer,region-midtjylland,2007
480,460,380597,5611,80746,kemi,ingenioer,region-midtjylland,2007
481,481,380597,5611,80746,teknikledelse,ingenioer,region-midtjylland,2007
482,1605,380597,5611,80746,maskiningenioer,ingenioer,region-midtjylland,2007
483,225,380597,5611,80746,medicinal,ingenioer,region-midtjylland,2007
484,1189,380597,5611,80746,produktionsteknik,ingenioer,region-midtjylland,2007
485,0,380597,5574,80746,detailledelse,ledelse,region-midtjylland,2007
486,166,380597,5574,80746,freelancekonsulent,ledelse,region-midtjylland,2007
487,9,380597,5574,80746,hrkurser,ledelse,region-midtjylland,2007
488,412,380597,5574,80746,itledelse,ledelse,region-midtjylland,2007
489,758,380597,5574,80746,institutions,ledelse,region-midtjylland,2007
490,1435,380597,5574,80746,leder,ledelse,region-midtjylland,2007
491,481,380597,5574,80746,teknikledelse,ledelse,region-midtjylland,2007
492,572,380597,5574,80746,personale,ledelse,region-midtjylland,2007
493,1116,380597,5574,80746,projektledelse,ledelse,region-midtjylland,2007
494,626,380597,5574,80746,salgschef,ledelse,region-midtjylland,2007
495,101,380597,5574,80746,topledelse,ledelse,region-midtjylland,2007
496,0,380597,5574,80746,virksomhedsudvikling,ledelse,region-midtjylland,2007
497,232,380597,5574,80746,oekonomichef,ledelse,region-midtjylland,2007
498,489,380597,19350,80746,bud,handel,region-midtjylland,2007
499,346,380597,19350,80746,boernepasning,handel,region-midtjylland,2007
500,8022,380597,19350,80746,detailhandel,handel,region-midtjylland,2007
501,452,380597,19350,80746,ejendomsservice,handel,region-midtjylland,2007
502,259,380597,19350,80746,frisoer,handel,region-midtjylland,2007
503,3960,380597,19350,80746,hotel,handel,region-midtjylland,2007
504,5106,380597,19350,80746,rengoering,handel,region-midtjylland,2007
505,1242,380597,19350,80746,service,handel,region-midtjylland,2007
506,268,380597,19350,80746,sikkerhed,handel,region-midtjylland,2007
507,735,380597,16315,80746,blik,industri,region-midtjylland,2007
508,1216,380597,16315,80746,byggeri,industri,region-midtjylland,2007
509,1502,380597,16315,80746,elektriker,industri,region-midtjylland,2007
510,2255,380597,16315,80746,industri,industri,region-midtjylland,2007
511,2522,380597,16315,80746,jern,industri,region-midtjylland,2007
512,2584,380597,16315,80746,lager,industri,region-midtjylland,2007
513,729,380597,16315,80746,landbrug,industri,region-midtjylland,2007
514,362,380597,16315,80746,maling,industri,region-midtjylland,2007
515,1258,380597,16315,80746,mekanik,industri,region-midtjylland,2007
516,738,380597,16315,80746,naeringsmiddel,industri,region-midtjylland,2007
517,322,380597,16315,80746,tekstil,industri,region-midtjylland,2007
518,2518,380597,16315,80746,transport,industri,region-midtjylland,2007
519,471,380597,16315,80746,traeindustri,industri,region-midtjylland,2007
520,798,380597,16315,80746,toemrer,industri,region-midtjylland,2007
521,213,380597,6721,80746,design,salg,region-midtjylland,2007
522,106,380597,6721,80746,ejendomsmaegler,salg,region-midtjylland,2007
523,727,380597,6721,80746,grafisk,salg,region-midtjylland,2007
524,256,380597,6721,80746,kommunikation,salg,region-midtjylland,2007
525,289,380597,6721,80746,kultur,salg,region-midtjylland,2007
526,623,380597,6721,80746,marketing,salg,region-midtjylland,2007
527,3672,380597,6721,80746,salg,salg,region-midtjylland,2007
528,1,380597,6721,80746,salgskurser,salg,region-midtjylland,2007
529,13,380597,6721,80746,franchise,salg,region-midtjylland,2007
530,541,380597,6721,80746,telemarketing,salg,region-midtjylland,2007
531,73,380597,8678,80746,bibliotek,undervisning,region-midtjylland,2007
532,871,380597,8678,80746,forskning,undervisning,region-midtjylland,2007
533,1500,380597,8678,80746,laerer,undervisning,region-midtjylland,2007
534,5444,380597,8678,80746,paedagog,undervisning,region-midtjylland,2007
535,0,380597,11898,80746,akademisk,kontor,region-midtjylland,2007
536,106,380597,11898,80746,ejendomsmaegler,kontor,region-midtjylland,2007
537,452,380597,11898,80746,ejendomsservice,kontor,region-midtjylland,2007
538,1214,380597,11898,80746,finans,kontor,region-midtjylland,2007
539,799,380597,11898,80746,indkoeb,kontor,region-midtjylland,2007
540,282,380597,11898,80746,jura,kontor,region-midtjylland,2007
541,3688,380597,11898,80746,kontor,kontor,region-midtjylland,2007
542,5,380597,11898,80746,kontorkurser,kontor,region-midtjylland,2007
543,335,380597,11898,80746,kontorelev,kontor,region-midtjylland,2007
544,797,380597,11898,80746,logistik,kontor,region-midtjylland,2007
545,657,380597,11898,80746,offentlig,kontor,region-midtjylland,2007
546,168,380597,11898,80746,oversaettelse,kontor,region-midtjylland,2007
547,1091,380597,11898,80746,sekretaer,kontor,region-midtjylland,2007
548,3080,380597,11898,80746,oekonomi,kontor,region-midtjylland,2007
549,1059,380597,12003,80746,laege,social,region-midtjylland,2007
550,887,380597,12003,80746,laegesekretaer,social,region-midtjylland,2007
551,4601,380597,12003,80746,pleje,social,region-midtjylland,2007
552,340,380597,12003,80746,psykologi,social,region-midtjylland,2007
553,697,380597,12003,80746,socialraadgivning,social,region-midtjylland,2007
554,342,380597,12003,80746,tandlaege,social,region-midtjylland,2007
555,229,380597,12003,80746,teknisksundhed,social,region-midtjylland,2007
556,591,380597,12003,80746,terapi,social,region-midtjylland,2007
557,1831,380597,5506,80746,elev,oevrige,region-midtjylland,2007
558,0,380597,5506,80746,forsvar,oevrige,region-midtjylland,2007
559,83,380597,5506,80746,frivilligt,oevrige,region-midtjylland,2007
560,912,380597,5506,80746,student,oevrige,region-midtjylland,2007
561,13,380597,5506,80746,studiepraktik,oevrige,region-midtjylland,2007
562,2365,380597,5506,80746,oevrige,oevrige,region-midtjylland,2007
563,11,380597,5506,80746,kurseroevrige,oevrige,region-midtjylland,2007
564,34,380597,2399,53649,database,it,sydjylland,2007
565,594,380597,2399,53649,itdrift,it,sydjylland,2007
566,2,380597,2399,53649,itkurser,it,sydjylland,2007
567,275,380597,2399,53649,itledelse,it,sydjylland,2007
568,93,380597,2399,53649,internet,it,sydjylland,2007
569,1459,380597,2399,53649,systemudvikling,it,sydjylland,2007
570,39,380597,2399,53649,telekom,it,sydjylland,2007
571,264,380597,2399,53649,virksomhedssystemer,it,sydjylland,2007
572,1453,380597,4471,53649,byggeteknik,ingenioer,sydjylland,2007
573,736,380597,4471,53649,elektronik,ingenioer,sydjylland,2007
574,500,380597,4471,53649,kemi,ingenioer,sydjylland,2007
575,357,380597,4471,53649,teknikledelse,ingenioer,sydjylland,2007
576,1106,380597,4471,53649,maskiningenioer,ingenioer,sydjylland,2007
577,185,380597,4471,53649,medicinal,ingenioer,sydjylland,2007
578,989,380597,4471,53649,produktionsteknik,ingenioer,sydjylland,2007
579,0,380597,4044,53649,detailledelse,ledelse,sydjylland,2007
580,96,380597,4044,53649,freelancekonsulent,ledelse,sydjylland,2007
581,0,380597,4044,53649,hrkurser,ledelse,sydjylland,2007
582,275,380597,4044,53649,itledelse,ledelse,sydjylland,2007
583,589,380597,4044,53649,institutions,ledelse,sydjylland,2007
584,1104,380597,4044,53649,leder,ledelse,sydjylland,2007
585,357,380597,4044,53649,teknikledelse,ledelse,sydjylland,2007
586,438,380597,4044,53649,personale,ledelse,sydjylland,2007
587,707,380597,4044,53649,projektledelse,ledelse,sydjylland,2007
588,445,380597,4044,53649,salgschef,ledelse,sydjylland,2007
589,82,380597,4044,53649,topledelse,ledelse,sydjylland,2007
590,0,380597,4044,53649,virksomhedsudvikling,ledelse,sydjylland,2007
591,166,380597,4044,53649,oekonomichef,ledelse,sydjylland,2007
592,207,380597,11188,53649,bud,handel,sydjylland,2007
593,244,380597,11188,53649,boernepasning,handel,sydjylland,2007
594,5017,380597,11188,53649,detailhandel,handel,sydjylland,2007
595,241,380597,11188,53649,ejendomsservice,handel,sydjylland,2007
596,122,380597,11188,53649,frisoer,handel,sydjylland,2007
597,2379,380597,11188,53649,hotel,handel,sydjylland,2007
598,2596,380597,11188,53649,rengoering,handel,sydjylland,2007
599,763,380597,11188,53649,service,handel,sydjylland,2007
600,149,380597,11188,53649,sikkerhed,handel,sydjylland,2007
601,550,380597,11771,53649,blik,industri,sydjylland,2007
602,1008,380597,11771,53649,byggeri,industri,sydjylland,2007
603,967,380597,11771,53649,elektriker,industri,sydjylland,2007
604,1893,380597,11771,53649,industri,industri,sydjylland,2007
605,1799,380597,11771,53649,jern,industri,sydjylland,2007
606,1935,380597,11771,53649,lager,industri,sydjylland,2007
607,415,380597,11771,53649,landbrug,industri,sydjylland,2007
608,185,380597,11771,53649,maling,industri,sydjylland,2007
609,1244,380597,11771,53649,mekanik,industri,sydjylland,2007
610,492,380597,11771,53649,naeringsmiddel,industri,sydjylland,2007
611,215,380597,11771,53649,tekstil,industri,sydjylland,2007
612,1732,380597,11771,53649,transport,industri,sydjylland,2007
613,198,380597,11771,53649,traeindustri,industri,sydjylland,2007
614,471,380597,11771,53649,toemrer,industri,sydjylland,2007
615,126,380597,4526,53649,design,salg,sydjylland,2007
616,56,380597,4526,53649,ejendomsmaegler,salg,sydjylland,2007
617,543,380597,4526,53649,grafisk,salg,sydjylland,2007
618,161,380597,4526,53649,kommunikation,salg,sydjylland,2007
619,187,380597,4526,53649,kultur,salg,sydjylland,2007
620,499,380597,4526,53649,marketing,salg,sydjylland,2007
621,2638,380597,4526,53649,salg,salg,sydjylland,2007
622,0,380597,4526,53649,salgskurser,salg,sydjylland,2007
623,14,380597,4526,53649,franchise,salg,sydjylland,2007
624,137,380597,4526,53649,telemarketing,salg,sydjylland,2007
625,43,380597,5759,53649,bibliotek,undervisning,sydjylland,2007
626,214,380597,5759,53649,forskning,undervisning,sydjylland,2007
627,1365,380597,5759,53649,laerer,undervisning,sydjylland,2007
628,3631,380597,5759,53649,paedagog,undervisning,sydjylland,2007
629,0,380597,8266,53649,akademisk,kontor,sydjylland,2007
630,56,380597,8266,53649,ejendomsmaegler,kontor,sydjylland,2007
631,241,380597,8266,53649,ejendomsservice,kontor,sydjylland,2007
632,881,380597,8266,53649,finans,kontor,sydjylland,2007
633,555,380597,8266,53649,indkoeb,kontor,sydjylland,2007
634,141,380597,8266,53649,jura,kontor,sydjylland,2007
635,2447,380597,8266,53649,kontor,kontor,sydjylland,2007
636,1,380597,8266,53649,kontorkurser,kontor,sydjylland,2007
637,223,380597,8266,53649,kontorelev,kontor,sydjylland,2007
638,754,380597,8266,53649,logistik,kontor,sydjylland,2007
639,455,380597,8266,53649,offentlig,kontor,sydjylland,2007
640,57,380597,8266,53649,oversaettelse,kontor,sydjylland,2007
641,757,380597,8266,53649,sekretaer,kontor,sydjylland,2007
642,2165,380597,8266,53649,oekonomi,kontor,sydjylland,2007
643,598,380597,7666,53649,laege,social,sydjylland,2007
644,393,380597,7666,53649,laegesekretaer,social,sydjylland,2007
645,3517,380597,7666,53649,pleje,social,sydjylland,2007
646,206,380597,7666,53649,psykologi,social,sydjylland,2007
647,477,380597,7666,53649,socialraadgivning,social,sydjylland,2007
648,197,380597,7666,53649,tandlaege,social,sydjylland,2007
649,113,380597,7666,53649,teknisksundhed,social,sydjylland,2007
650,388,380597,7666,53649,terapi,social,sydjylland,2007
651,1130,380597,3611,53649,elev,oevrige,sydjylland,2007
652,0,380597,3611,53649,forsvar,oevrige,sydjylland,2007
653,53,380597,3611,53649,frivilligt,oevrige,sydjylland,2007
654,296,380597,3611,53649,student,oevrige,sydjylland,2007
655,4,380597,3611,53649,studiepraktik,oevrige,sydjylland,2007
656,1920,380597,3611,53649,oevrige,oevrige,sydjylland,2007
657,3,380597,3611,53649,kurseroevrige,oevrige,sydjylland,2007
658,1,380597,55,1863,database,it,bornholm,2007
659,15,380597,55,1863,itdrift,it,bornholm,2007
660,1,380597,55,1863,itkurser,it,bornholm,2007
661,4,380597,55,1863,itledelse,it,bornholm,2007
662,3,380597,55,1863,internet,it,bornholm,2007
663,24,380597,55,1863,systemudvikling,it,bornholm,2007
664,7,380597,55,1863,telekom,it,bornholm,2007
665,14,380597,55,1863,virksomhedssystemer,it,bornholm,2007
666,47,380597,174,1863,byggeteknik,ingenioer,bornholm,2007
667,34,380597,174,1863,elektronik,ingenioer,bornholm,2007
668,17,380597,174,1863,kemi,ingenioer,bornholm,2007
669,15,380597,174,1863,teknikledelse,ingenioer,bornholm,2007
670,50,380597,174,1863,maskiningenioer,ingenioer,bornholm,2007
671,20,380597,174,1863,medicinal,ingenioer,bornholm,2007
672,31,380597,174,1863,produktionsteknik,ingenioer,bornholm,2007
673,0,380597,174,1863,detailledelse,ledelse,bornholm,2007
674,7,380597,174,1863,freelancekonsulent,ledelse,bornholm,2007
675,0,380597,174,1863,hrkurser,ledelse,bornholm,2007
676,4,380597,174,1863,itledelse,ledelse,bornholm,2007
677,21,380597,174,1863,institutions,ledelse,bornholm,2007
678,60,380597,174,1863,leder,ledelse,bornholm,2007
679,15,380597,174,1863,teknikledelse,ledelse,bornholm,2007
680,19,380597,174,1863,personale,ledelse,bornholm,2007
681,30,380597,174,1863,projektledelse,ledelse,bornholm,2007
682,21,380597,174,1863,salgschef,ledelse,bornholm,2007
683,2,380597,174,1863,topledelse,ledelse,bornholm,2007
684,0,380597,174,1863,virksomhedsudvikling,ledelse,bornholm,2007
685,9,380597,174,1863,oekonomichef,ledelse,bornholm,2007
686,13,380597,493,1863,bud,handel,bornholm,2007
687,3,380597,493,1863,boernepasning,handel,bornholm,2007
688,192,380597,493,1863,detailhandel,handel,bornholm,2007
689,18,380597,493,1863,ejendomsservice,handel,bornholm,2007
690,3,380597,493,1863,frisoer,handel,bornholm,2007
691,165,380597,493,1863,hotel,handel,bornholm,2007
692,78,380597,493,1863,rengoering,handel,bornholm,2007
693,32,380597,493,1863,service,handel,bornholm,2007
694,17,380597,493,1863,sikkerhed,handel,bornholm,2007
695,10,380597,354,1863,blik,industri,bornholm,2007
696,53,380597,354,1863,byggeri,industri,bornholm,2007
697,54,380597,354,1863,elektriker,industri,bornholm,2007
698,26,380597,354,1863,industri,industri,bornholm,2007
699,26,380597,354,1863,jern,industri,bornholm,2007
700,16,380597,354,1863,lager,industri,bornholm,2007
701,20,380597,354,1863,landbrug,industri,bornholm,2007
702,9,380597,354,1863,maling,industri,bornholm,2007
703,32,380597,354,1863,mekanik,industri,bornholm,2007
704,26,380597,354,1863,naeringsmiddel,industri,bornholm,2007
705,5,380597,354,1863,tekstil,industri,bornholm,2007
706,59,380597,354,1863,transport,industri,bornholm,2007
707,9,380597,354,1863,traeindustri,industri,bornholm,2007
708,38,380597,354,1863,toemrer,industri,bornholm,2007
709,17,380597,293,1863,design,salg,bornholm,2007
710,5,380597,293,1863,ejendomsmaegler,salg,bornholm,2007
711,6,380597,293,1863,grafisk,salg,bornholm,2007
712,12,380597,293,1863,kommunikation,salg,bornholm,2007
713,14,380597,293,1863,kultur,salg,bornholm,2007
714,20,380597,293,1863,marketing,salg,bornholm,2007
715,205,380597,293,1863,salg,salg,bornholm,2007
716,0,380597,293,1863,salgskurser,salg,bornholm,2007
717,7,380597,293,1863,franchise,salg,bornholm,2007
718,5,380597,293,1863,telemarketing,salg,bornholm,2007
719,1,380597,163,1863,bibliotek,undervisning,bornholm,2007
