,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
3203,229,266462,1799,19752,virksomhedssystemer,it,nordsjaelland,2017
3204,393,266462,1884,19752,byggeteknik,ingenioer,nordsjaelland,2017
3205,403,266462,1884,19752,elektronik,ingenioer,nordsjaelland,2017
3206,503,266462,1884,19752,kemi,ingenioer,nordsjaelland,2017
3207,175,266462,1884,19752,teknikledelse,ingenioer,nordsjaelland,2017
3208,312,266462,1884,19752,maskiningenioer,ingenioer,nordsjaelland,2017
3209,297,266462,1884,19752,medicinal,ingenioer,nordsjaelland,2017
3210,584,266462,1884,19752,produktionsteknik,ingenioer,nordsjaelland,2017
3211,0,266462,2133,19752,detailledelse,ledelse,nordsjaelland,2017
3212,29,266462,2133,19752,freelancekonsulent,ledelse,nordsjaelland,2017
3213,11,266462,2133,19752,hrkurser,ledelse,nordsjaelland,2017
3214,209,266462,2133,19752,itledelse,ledelse,nordsjaelland,2017
3215,140,266462,2133,19752,institutions,ledelse,nordsjaelland,2017
3216,642,266462,2133,19752,leder,ledelse,nordsjaelland,2017
3217,175,266462,2133,19752,teknikledelse,ledelse,nordsjaelland,2017
3218,226,266462,2133,19752,personale,ledelse,nordsjaelland,2017
3219,769,266462,2133,19752,projektledelse,ledelse,nordsjaelland,2017
3220,109,266462,2133,19752,salgschef,ledelse,nordsjaelland,2017
3221,14,266462,2133,19752,topledelse,ledelse,nordsjaelland,2017
3222,0,266462,2133,19752,virksomhedsudvikling,ledelse,nordsjaelland,2017
3223,50,266462,2133,19752,oekonomichef,ledelse,nordsjaelland,2017
3224,13,266462,2897,19752,bud,handel,nordsjaelland,2017
3225,24,266462,2897,19752,boernepasning,handel,nordsjaelland,2017
3226,1650,266462,2897,19752,detailhandel,handel,nordsjaelland,2017
3227,122,266462,2897,19752,ejendomsservice,handel,nordsjaelland,2017
3228,26,266462,2897,19752,frisoer,handel,nordsjaelland,2017
3229,698,266462,2897,19752,hotel,handel,nordsjaelland,2017
3230,284,266462,2897,19752,rengoering,handel,nordsjaelland,2017
3231,97,266462,2897,19752,service,handel,nordsjaelland,2017
3232,98,266462,2897,19752,sikkerhed,handel,nordsjaelland,2017
3233,124,266462,1845,19752,blik,industri,nordsjaelland,2017
3234,211,266462,1845,19752,byggeri,industri,nordsjaelland,2017
3235,267,266462,1845,19752,elektriker,industri,nordsjaelland,2017
3236,186,266462,1845,19752,industri,industri,nordsjaelland,2017
3237,138,266462,1845,19752,jern,industri,nordsjaelland,2017
3238,174,266462,1845,19752,lager,industri,nordsjaelland,2017
3239,151,266462,1845,19752,landbrug,industri,nordsjaelland,2017
3240,31,266462,1845,19752,maling,industri,nordsjaelland,2017
3241,302,266462,1845,19752,mekanik,industri,nordsjaelland,2017
3242,160,266462,1845,19752,naeringsmiddel,industri,nordsjaelland,2017
3243,33,266462,1845,19752,tekstil,industri,nordsjaelland,2017
3244,130,266462,1845,19752,transport,industri,nordsjaelland,2017
3245,42,266462,1845,19752,traeindustri,industri,nordsjaelland,2017
3246,150,266462,1845,19752,toemrer,industri,nordsjaelland,2017
3247,27,266462,1812,19752,design,salg,nordsjaelland,2017
3248,119,266462,1812,19752,ejendomsmaegler,salg,nordsjaelland,2017
3249,51,266462,1812,19752,grafisk,salg,nordsjaelland,2017
3250,161,266462,1812,19752,kommunikation,salg,nordsjaelland,2017
3251,110,266462,1812,19752,kultur,salg,nordsjaelland,2017
3252,386,266462,1812,19752,marketing,salg,nordsjaelland,2017
3253,919,266462,1812,19752,salg,salg,nordsjaelland,2017
3254,0,266462,1812,19752,salgskurser,salg,nordsjaelland,2017
3255,25,266462,1812,19752,franchise,salg,nordsjaelland,2017
3256,31,266462,1812,19752,telemarketing,salg,nordsjaelland,2017
3257,36,266462,4168,19752,bibliotek,undervisning,nordsjaelland,2017
3258,1404,266462,4168,19752,forskning,undervisning,nordsjaelland,2017
3259,726,266462,4168,19752,laerer,undervisning,nordsjaelland,2017
3260,1894,266462,4168,19752,paedagog,undervisning,nordsjaelland,2017
3261,0,266462,3084,19752,akademisk,kontor,nordsjaelland,2017
3262,119,266462,3084,19752,ejendomsmaegler,kontor,nordsjaelland,2017
3263,122,266462,3084,19752,ejendomsservice,kontor,nordsjaelland,2017
3264,467,266462,3084,19752,finans,kontor,nordsjaelland,2017
3265,122,266462,3084,19752,indkoeb,kontor,nordsjaelland,2017
3266,193,266462,3084,19752,jura,kontor,nordsjaelland,2017
3267,797,266462,3084,19752,kontor,kontor,nordsjaelland,2017
3268,2,266462,3084,19752,kontorkurser,kontor,nordsjaelland,2017
3269,88,266462,3084,19752,kontorelev,kontor,nordsjaelland,2017
3270,160,266462,3084,19752,logistik,kontor,nordsjaelland,2017
3271,501,266462,3084,19752,offentlig,kontor,nordsjaelland,2017
3272,73,266462,3084,19752,oversaettelse,kontor,nordsjaelland,2017
3273,168,266462,3084,19752,sekretaer,kontor,nordsjaelland,2017
3274,937,266462,3084,19752,oekonomi,kontor,nordsjaelland,2017
3275,135,266462,3884,19752,laege,social,nordsjaelland,2017
3276,39,266462,3884,19752,laegesekretaer,social,nordsjaelland,2017
3277,2064,266462,3884,19752,pleje,social,nordsjaelland,2017
3278,95,266462,3884,19752,psykologi,social,nordsjaelland,2017
3279,297,266462,3884,19752,socialraadgivning,social,nordsjaelland,2017
3280,78,266462,3884,19752,tandlaege,social,nordsjaelland,2017
3281,53,266462,3884,19752,teknisksundhed,social,nordsjaelland,2017
3282,233,266462,3884,19752,terapi,social,nordsjaelland,2017
3283,217,266462,1925,19752,elev,oevrige,nordsjaelland,2017
3284,0,266462,1925,19752,forsvar,oevrige,nordsjaelland,2017
3285,619,266462,1925,19752,frivilligt,oevrige,nordsjaelland,2017
3286,517,266462,1925,19752,student,oevrige,nordsjaelland,2017
3287,72,266462,1925,19752,studiepraktik,oevrige,nordsjaelland,2017
3288,424,266462,1925,19752,oevrige,oevrige,nordsjaelland,2017
3289,0,266462,1925,19752,kurseroevrige,oevrige,nordsjaelland,2017
3290,74,266462,1277,25973,database,it,region-sjaelland,2017
3291,343,266462,1277,25973,itdrift,it,region-sjaelland,2017
3292,311,266462,1277,25973,itkurser,it,region-sjaelland,2017
3293,105,266462,1277,25973,itledelse,it,region-sjaelland,2017
3294,87,266462,1277,25973,internet,it,region-sjaelland,2017
3295,548,266462,1277,25973,systemudvikling,it,region-sjaelland,2017
3296,29,266462,1277,25973,telekom,it,region-sjaelland,2017
3297,88,266462,1277,25973,virksomhedssystemer,it,region-sjaelland,2017
3298,548,266462,1821,25973,byggeteknik,ingenioer,region-sjaelland,2017
3299,301,266462,1821,25973,elektronik,ingenioer,region-sjaelland,2017
3300,342,266462,1821,25973,kemi,ingenioer,region-sjaelland,2017
3301,234,266462,1821,25973,teknikledelse,ingenioer,region-sjaelland,2017
3302,367,266462,1821,25973,maskiningenioer,ingenioer,region-sjaelland,2017
3303,219,266462,1821,25973,medicinal,ingenioer,region-sjaelland,2017
3304,441,266462,1821,25973,produktionsteknik,ingenioer,region-sjaelland,2017
3305,0,266462,2204,25973,detailledelse,ledelse,region-sjaelland,2017
3306,39,266462,2204,25973,freelancekonsulent,ledelse,region-sjaelland,2017
3307,18,266462,2204,25973,hrkurser,ledelse,region-sjaelland,2017
3308,105,266462,2204,25973,itledelse,ledelse,region-sjaelland,2017
3309,227,266462,2204,25973,institutions,ledelse,region-sjaelland,2017
3310,768,266462,2204,25973,leder,ledelse,region-sjaelland,2017
3311,234,266462,2204,25973,teknikledelse,ledelse,region-sjaelland,2017
3312,198,266462,2204,25973,personale,ledelse,region-sjaelland,2017
3313,582,266462,2204,25973,projektledelse,ledelse,region-sjaelland,2017
3314,133,266462,2204,25973,salgschef,ledelse,region-sjaelland,2017
3315,44,266462,2204,25973,topledelse,ledelse,region-sjaelland,2017
3316,0,266462,2204,25973,virksomhedsudvikling,ledelse,region-sjaelland,2017
3317,54,266462,2204,25973,oekonomichef,ledelse,region-sjaelland,2017
3318,50,266462,4208,25973,bud,handel,region-sjaelland,2017
3319,56,266462,4208,25973,boernepasning,handel,region-sjaelland,2017
3320,2080,266462,4208,25973,detailhandel,handel,region-sjaelland,2017
3321,154,266462,4208,25973,ejendomsservice,handel,region-sjaelland,2017
3322,64,266462,4208,25973,frisoer,handel,region-sjaelland,2017
3323,978,266462,4208,25973,hotel,handel,region-sjaelland,2017
3324,639,266462,4208,25973,rengoering,handel,region-sjaelland,2017
3325,135,266462,4208,25973,service,handel,region-sjaelland,2017
3326,223,266462,4208,25973,sikkerhed,handel,region-sjaelland,2017
3327,257,266462,3761,25973,blik,industri,region-sjaelland,2017
3328,458,266462,3761,25973,byggeri,industri,region-sjaelland,2017
3329,487,266462,3761,25973,elektriker,industri,region-sjaelland,2017
3330,314,266462,3761,25973,industri,industri,region-sjaelland,2017
3331,335,266462,3761,25973,jern,industri,region-sjaelland,2017
3332,408,266462,3761,25973,lager,industri,region-sjaelland,2017
3333,221,266462,3761,25973,landbrug,industri,region-sjaelland,2017
3334,75,266462,3761,25973,maling,industri,region-sjaelland,2017
3335,520,266462,3761,25973,mekanik,industri,region-sjaelland,2017
3336,308,266462,3761,25973,naeringsmiddel,industri,region-sjaelland,2017
3337,47,266462,3761,25973,tekstil,industri,region-sjaelland,2017
3338,561,266462,3761,25973,transport,industri,region-sjaelland,2017
3339,57,266462,3761,25973,traeindustri,industri,region-sjaelland,2017
3340,271,266462,3761,25973,toemrer,industri,region-sjaelland,2017
3341,24,266462,2372,25973,design,salg,region-sjaelland,2017
3342,202,266462,2372,25973,ejendomsmaegler,salg,region-sjaelland,2017
3343,39,266462,2372,25973,grafisk,salg,region-sjaelland,2017
3344,177,266462,2372,25973,kommunikation,salg,region-sjaelland,2017
3345,208,266462,2372,25973,kultur,salg,region-sjaelland,2017
3346,187,266462,2372,25973,marketing,salg,region-sjaelland,2017
3347,1427,266462,2372,25973,salg,salg,region-sjaelland,2017
3348,4,266462,2372,25973,salgskurser,salg,region-sjaelland,2017
3349,42,266462,2372,25973,franchise,salg,region-sjaelland,2017
3350,50,266462,2372,25973,telemarketing,salg,region-sjaelland,2017
3351,40,266462,4499,25973,bibliotek,undervisning,region-sjaelland,2017
3352,594,266462,4499,25973,forskning,undervisning,region-sjaelland,2017
3353,1475,266462,4499,25973,laerer,undervisning,region-sjaelland,2017
3354,2197,266462,4499,25973,paedagog,undervisning,region-sjaelland,2017
3355,0,266462,3470,25973,akademisk,kontor,region-sjaelland,2017
3356,202,266462,3470,25973,ejendomsmaegler,kontor,region-sjaelland,2017
3357,154,266462,3470,25973,ejendomsservice,kontor,region-sjaelland,2017
3358,517,266462,3470,25973,finans,kontor,region-sjaelland,2017
3359,94,266462,3470,25973,indkoeb,kontor,region-sjaelland,2017
3360,127,266462,3470,25973,jura,kontor,region-sjaelland,2017
3361,1032,266462,3470,25973,kontor,kontor,region-sjaelland,2017
3362,15,266462,3470,25973,kontorkurser,kontor,region-sjaelland,2017
3363,137,266462,3470,25973,kontorelev,kontor,region-sjaelland,2017
3364,174,266462,3470,25973,logistik,kontor,region-sjaelland,2017
3365,666,266462,3470,25973,offentlig,kontor,region-sjaelland,2017
3366,63,266462,3470,25973,oversaettelse,kontor,region-sjaelland,2017
3367,182,266462,3470,25973,sekretaer,kontor,region-sjaelland,2017
3368,731,266462,3470,25973,oekonomi,kontor,region-sjaelland,2017
3369,676,266462,6330,25973,laege,social,region-sjaelland,2017
3370,168,266462,6330,25973,laegesekretaer,social,region-sjaelland,2017
3371,2431,266462,6330,25973,pleje,social,region-sjaelland,2017
3372,197,266462,6330,25973,psykologi,social,region-sjaelland,2017
3373,487,266462,6330,25973,socialraadgivning,social,region-sjaelland,2017
3374,232,266462,6330,25973,tandlaege,social,region-sjaelland,2017
3375,77,266462,6330,25973,teknisksundhed,social,region-sjaelland,2017
3376,360,266462,6330,25973,terapi,social,region-sjaelland,2017
3377,378,266462,2650,25973,elev,oevrige,region-sjaelland,2017
3378,0,266462,2650,25973,forsvar,oevrige,region-sjaelland,2017
3379,849,266462,2650,25973,frivilligt,oevrige,region-sjaelland,2017
3380,400,266462,2650,25973,student,oevrige,region-sjaelland,2017
3381,52,266462,2650,25973,studiepraktik,oevrige,region-sjaelland,2017
3382,868,266462,2650,25973,oevrige,oevrige,region-sjaelland,2017
3383,2,266462,2650,25973,kurseroevrige,oevrige,region-sjaelland,2017
3384,74,266462,1218,17632,database,it,fyn,2017
3385,208,266462,1218,17632,itdrift,it,fyn,2017
3386,349,266462,1218,17632,itkurser,it,fyn,2017
3387,91,266462,1218,17632,itledelse,it,fyn,2017
3388,98,266462,1218,17632,internet,it,fyn,2017
3389,524,266462,1218,17632,systemudvikling,it,fyn,2017
3390,12,266462,1218,17632,telekom,it,fyn,2017
3391,83,266462,1218,17632,virksomhedssystemer,it,fyn,2017
3392,364,266462,1312,17632,byggeteknik,ingenioer,fyn,2017
3393,252,266462,1312,17632,elektronik,ingenioer,fyn,2017
3394,175,266462,1312,17632,kemi,ingenioer,fyn,2017
3395,177,266462,1312,17632,teknikledelse,ingenioer,fyn,2017
3396,364,266462,1312,17632,maskiningenioer,ingenioer,fyn,2017
3397,127,266462,1312,17632,medicinal,ingenioer,fyn,2017
3398,381,266462,1312,17632,produktionsteknik,ingenioer,fyn,2017
3399,0,266462,1768,17632,detailledelse,ledelse,fyn,2017
3400,54,266462,1768,17632,freelancekonsulent,ledelse,fyn,2017
3401,24,266462,1768,17632,hrkurser,ledelse,fyn,2017
3402,91,266462,1768,17632,itledelse,ledelse,fyn,2017
3403,155,266462,1768,17632,institutions,ledelse,fyn,2017
3404,634,266462,1768,17632,leder,ledelse,fyn,2017
3405,177,266462,1768,17632,teknikledelse,ledelse,fyn,2017
3406,135,266462,1768,17632,personale,ledelse,fyn,2017
3407,470,266462,1768,17632,projektledelse,ledelse,fyn,2017
3408,116,266462,1768,17632,salgschef,ledelse,fyn,2017
3409,22,266462,1768,17632,topledelse,ledelse,fyn,2017
3410,0,266462,1768,17632,virksomhedsudvikling,ledelse,fyn,2017
3411,48,266462,1768,17632,oekonomichef,ledelse,fyn,2017
3412,19,266462,2791,17632,bud,handel,fyn,2017
3413,53,266462,2791,17632,boernepasning,handel,fyn,2017
3414,1209,266462,2791,17632,detailhandel,handel,fyn,2017
3415,75,266462,2791,17632,ejendomsservice,handel,fyn,2017
3416,52,266462,2791,17632,frisoer,handel,fyn,2017
3417,715,266462,2791,17632,hotel,handel,fyn,2017
3418,635,266462,2791,17632,rengoering,handel,fyn,2017
3419,134,266462,2791,17632,service,handel,fyn,2017
3420,51,266462,2791,17632,sikkerhed,handel,fyn,2017
3421,151,266462,2399,17632,blik,industri,fyn,2017
3422,191,266462,2399,17632,byggeri,industri,fyn,2017
3423,405,266462,2399,17632,elektriker,industri,fyn,2017
3424,246,266462,2399,17632,industri,industri,fyn,2017
3425,276,266462,2399,17632,jern,industri,fyn,2017
3426,262,266462,2399,17632,lager,industri,fyn,2017
3427,150,266462,2399,17632,landbrug,industri,fyn,2017
3428,50,266462,2399,17632,maling,industri,fyn,2017
3429,264,266462,2399,17632,mekanik,industri,fyn,2017
3430,163,266462,2399,17632,naeringsmiddel,industri,fyn,2017
3431,58,266462,2399,17632,tekstil,industri,fyn,2017
3432,308,266462,2399,17632,transport,industri,fyn,2017
3433,33,266462,2399,17632,traeindustri,industri,fyn,2017
3434,156,266462,2399,17632,toemrer,industri,fyn,2017
3435,15,266462,2012,17632,design,salg,fyn,2017
3436,33,266462,2012,17632,ejendomsmaegler,salg,fyn,2017
3437,50,266462,2012,17632,grafisk,salg,fyn,2017
3438,146,266462,2012,17632,kommunikation,salg,fyn,2017
3439,102,266462,2012,17632,kultur,salg,fyn,2017
3440,208,266462,2012,17632,marketing,salg,fyn,2017
3441,1348,266462,2012,17632,salg,salg,fyn,2017
3442,10,266462,2012,17632,salgskurser,salg,fyn,2017
3443,36,266462,2012,17632,franchise,salg,fyn,2017
3444,86,266462,2012,17632,telemarketing,salg,fyn,2017
3445,20,266462,2704,17632,bibliotek,undervisning,fyn,2017
3446,766,266462,2704,17632,forskning,undervisning,fyn,2017
3447,660,266462,2704,17632,laerer,undervisning,fyn,2017
3448,1126,266462,2704,17632,paedagog,undervisning,fyn,2017
3449,0,266462,2641,17632,akademisk,kontor,fyn,2017
3450,33,266462,2641,17632,ejendomsmaegler,kontor,fyn,2017
3451,75,266462,2641,17632,ejendomsservice,kontor,fyn,2017
3452,224,266462,2641,17632,finans,kontor,fyn,2017
3453,114,266462,2641,17632,indkoeb,kontor,fyn,2017
3454,109,266462,2641,17632,jura,kontor,fyn,2017
3455,797,266462,2641,17632,kontor,kontor,fyn,2017
3456,65,266462,2641,17632,kontorkurser,kontor,fyn,2017
3457,110,266462,2641,17632,kontorelev,kontor,fyn,2017
3458,184,266462,2641,17632,logistik,kontor,fyn,2017
3459,454,266462,2641,17632,offentlig,kontor,fyn,2017
3460,108,266462,2641,17632,oversaettelse,kontor,fyn,2017
3461,165,266462,2641,17632,sekretaer,kontor,fyn,2017
3462,626,266462,2641,17632,oekonomi,kontor,fyn,2017
3463,289,266462,3511,17632,laege,social,fyn,2017
3464,170,266462,3511,17632,laegesekretaer,social,fyn,2017
3465,1175,266462,3511,17632,pleje,social,fyn,2017
3466,78,266462,3511,17632,psykologi,social,fyn,2017
3467,218,266462,3511,17632,socialraadgivning,social,fyn,2017
3468,112,266462,3511,17632,tandlaege,social,fyn,2017
3469,64,266462,3511,17632,teknisksundhed,social,fyn,2017
3470,207,266462,3511,17632,terapi,social,fyn,2017
3471,271,266462,2188,17632,elev,oevrige,fyn,2017
3472,0,266462,2188,17632,forsvar,oevrige,fyn,2017
3473,968,266462,2188,17632,frivilligt,oevrige,fyn,2017
3474,305,266462,2188,17632,student,oevrige,fyn,2017
3475,66,266462,2188,17632,studiepraktik,oevrige,fyn,2017
3476,496,266462,2188,17632,oevrige,oevrige,fyn,2017
3477,3,266462,2188,17632,kurseroevrige,oevrige,fyn,2017
3478,90,266462,1204,19942,database,it,region-nordjylland,2017
3479,244,266462,1204,19942,itdrift,it,region-nordjylland,2017
3480,344,266462,1204,19942,itkurser,it,region-nordjylland,2017
3481,101,266462,1204,19942,itledelse,it,region-nordjylland,2017
3482,87,266462,1204,19942,internet,it,region-nordjylland,2017
3483,525,266462,1204,19942,systemudvikling,it,region-nordjylland,2017
3484,33,266462,1204,19942,telekom,it,region-nordjylland,2017
3485,101,266462,1204,19942,virksomhedssystemer,it,region-nordjylland,2017
3486,430,266462,1540,19942,byggeteknik,ingenioer,region-nordjylland,2017
3487,338,266462,1540,19942,elektronik,ingenioer,region-nordjylland,2017
3488,148,266462,1540,19942,kemi,ingenioer,region-nordjylland,2017
3489,209,266462,1540,19942,teknikledelse,ingenioer,region-nordjylland,2017
3490,484,266462,1540,19942,maskiningenioer,ingenioer,region-nordjylland,2017
3491,102,266462,1540,19942,medicinal,ingenioer,region-nordjylland,2017
3492,449,266462,1540,19942,produktionsteknik,ingenioer,region-nordjylland,2017
3493,0,266462,1847,19942,detailledelse,ledelse,region-nordjylland,2017
3494,65,266462,1847,19942,freelancekonsulent,ledelse,region-nordjylland,2017
3495,30,266462,1847,19942,hrkurser,ledelse,region-nordjylland,2017
3496,101,266462,1847,19942,itledelse,ledelse,region-nordjylland,2017
3497,118,266462,1847,19942,institutions,ledelse,region-nordjylland,2017
3498,632,266462,1847,19942,leder,ledelse,region-nordjylland,2017
3499,209,266462,1847,19942,teknikledelse,ledelse,region-nordjylland,2017
3500,143,266462,1847,19942,personale,ledelse,region-nordjylland,2017
3501,476,266462,1847,19942,projektledelse,ledelse,region-nordjylland,2017
3502,141,266462,1847,19942,salgschef,ledelse,region-nordjylland,2017
3503,40,266462,1847,19942,topledelse,ledelse,region-nordjylland,2017
3504,0,266462,1847,19942,virksomhedsudvikling,ledelse,region-nordjylland,2017
3505,78,266462,1847,19942,oekonomichef,ledelse,region-nordjylland,2017
3506,19,266462,3330,19942,bud,handel,region-nordjylland,2017
3507,97,266462,3330,19942,boernepasning,handel,region-nordjylland,2017
3508,1477,266462,3330,19942,detailhandel,handel,region-nordjylland,2017
3509,75,266462,3330,19942,ejendomsservice,handel,region-nordjylland,2017
3510,51,266462,3330,19942,frisoer,handel,region-nordjylland,2017
3511,894,266462,3330,19942,hotel,handel,region-nordjylland,2017
3512,444,266462,3330,19942,rengoering,handel,region-nordjylland,2017
3513,119,266462,3330,19942,service,handel,region-nordjylland,2017
3514,265,266462,3330,19942,sikkerhed,handel,region-nordjylland,2017
3515,165,266462,3162,19942,blik,industri,region-nordjylland,2017
3516,305,266462,3162,19942,byggeri,industri,region-nordjylland,2017
3517,419,266462,3162,19942,elektriker,industri,region-nordjylland,2017
3518,296,266462,3162,19942,industri,industri,region-nordjylland,2017
3519,458,266462,3162,19942,jern,industri,region-nordjylland,2017
3520,226,266462,3162,19942,lager,industri,region-nordjylland,2017
3521,216,266462,3162,19942,landbrug,industri,region-nordjylland,2017
3522,66,266462,3162,19942,maling,industri,region-nordjylland,2017
3523,425,266462,3162,19942,mekanik,industri,region-nordjylland,2017
3524,222,266462,3162,19942,naeringsmiddel,industri,region-nordjylland,2017
3525,49,266462,3162,19942,tekstil,industri,region-nordjylland,2017
3526,422,266462,3162,19942,transport,industri,region-nordjylland,2017
3527,61,266462,3162,19942,traeindustri,industri,region-nordjylland,2017
3528,233,266462,3162,19942,toemrer,industri,region-nordjylland,2017
3529,17,266462,2085,19942,design,salg,region-nordjylland,2017
3530,44,266462,2085,19942,ejendomsmaegler,salg,region-nordjylland,2017
3531,59,266462,2085,19942,grafisk,salg,region-nordjylland,2017
3532,122,266462,2085,19942,kommunikation,salg,region-nordjylland,2017
3533,205,266462,2085,19942,kultur,salg,region-nordjylland,2017
3534,188,266462,2085,19942,marketing,salg,region-nordjylland,2017
3535,1288,266462,2085,19942,salg,salg,region-nordjylland,2017
3536,5,266462,2085,19942,salgskurser,salg,region-nordjylland,2017
3537,34,266462,2085,19942,franchise,salg,region-nordjylland,2017
3538,95,266462,2085,19942,telemarketing,salg,region-nordjylland,2017
3539,21,266462,3175,19942,bibliotek,undervisning,region-nordjylland,2017
3540,809,266462,3175,19942,forskning,undervisning,region-nordjylland,2017
3541,872,266462,3175,19942,laerer,undervisning,region-nordjylland,2017
3542,1372,266462,3175,19942,paedagog,undervisning,region-nordjylland,2017
3543,0,266462,2900,19942,akademisk,kontor,region-nordjylland,2017
3544,44,266462,2900,19942,ejendomsmaegler,kontor,region-nordjylland,2017
3545,75,266462,2900,19942,ejendomsservice,kontor,region-nordjylland,2017
3546,264,266462,2900,19942,finans,kontor,region-nordjylland,2017
3547,114,266462,2900,19942,indkoeb,kontor,region-nordjylland,2017
3548,136,266462,2900,19942,jura,kontor,region-nordjylland,2017
3549,981,266462,2900,19942,kontor,kontor,region-nordjylland,2017
3550,35,266462,2900,19942,kontorkurser,kontor,region-nordjylland,2017
3551,153,266462,2900,19942,kontorelev,kontor,region-nordjylland,2017
3552,222,266462,2900,19942,logistik,kontor,region-nordjylland,2017
3553,374,266462,2900,19942,offentlig,kontor,region-nordjylland,2017
3554,95,266462,2900,19942,oversaettelse,kontor,region-nordjylland,2017
3555,141,266462,2900,19942,sekretaer,kontor,region-nordjylland,2017
3556,624,266462,2900,19942,oekonomi,kontor,region-nordjylland,2017
3557,349,266462,3424,19942,laege,social,region-nordjylland,2017
3558,114,266462,3424,19942,laegesekretaer,social,region-nordjylland,2017
3559,1223,266462,3424,19942,pleje,social,region-nordjylland,2017
3560,134,266462,3424,19942,psykologi,social,region-nordjylland,2017
3561,384,266462,3424,19942,socialraadgivning,social,region-nordjylland,2017
3562,137,266462,3424,19942,tandlaege,social,region-nordjylland,2017
3563,48,266462,3424,19942,teknisksundhed,social,region-nordjylland,2017
3564,183,266462,3424,19942,terapi,social,region-nordjylland,2017
3565,336,266462,2274,19942,elev,oevrige,region-nordjylland,2017
3566,0,266462,2274,19942,forsvar,oevrige,region-nordjylland,2017
3567,605,266462,2274,19942,frivilligt,oevrige,region-nordjylland,2017
3568,291,266462,2274,19942,student,oevrige,region-nordjylland,2017
3569,53,266462,2274,19942,studiepraktik,oevrige,region-nordjylland,2017
3570,849,266462,2274,19942,oevrige,oevrige,region-nordjylland,2017
3571,22,266462,2274,19942,kurseroevrige,oevrige,region-nordjylland,2017
3572,350,266462,4289,56804,database,it,region-midtjylland,2017
3573,931,266462,4289,56804,itdrift,it,region-midtjylland,2017
3574,409,266462,4289,56804,itkurser,it,region-midtjylland,2017
3575,502,266462,4289,56804,itledelse,it,region-midtjylland,2017
3576,541,266462,4289,56804,internet,it,region-midtjylland,2017
3577,2231,266462,4289,56804,systemudvikling,it,region-midtjylland,2017
3578,78,266462,4289,56804,telekom,it,region-midtjylland,2017
3579,590,266462,4289,56804,virksomhedssystemer,it,region-midtjylland,2017
3580,1394,266462,4762,56804,byggeteknik,ingenioer,region-midtjylland,2017
3581,875,266462,4762,56804,elektronik,ingenioer,region-midtjylland,2017
3582,504,266462,4762,56804,kemi,ingenioer,region-midtjylland,2017
3583,667,266462,4762,56804,teknikledelse,ingenioer,region-midtjylland,2017
3584,1305,266462,4762,56804,maskiningenioer,ingenioer,region-midtjylland,2017
3585,440,266462,4762,56804,medicinal,ingenioer,region-midtjylland,2017
3586,1484,266462,4762,56804,produktionsteknik,ingenioer,region-midtjylland,2017
3587,0,266462,5925,56804,detailledelse,ledelse,region-midtjylland,2017
3588,237,266462,5925,56804,freelancekonsulent,ledelse,region-midtjylland,2017
3589,71,266462,5925,56804,hrkurser,ledelse,region-midtjylland,2017
3590,502,266462,5925,56804,itledelse,ledelse,region-midtjylland,2017
3591,314,266462,5925,56804,institutions,ledelse,region-midtjylland,2017
3592,1641,266462,5925,56804,leder,ledelse,region-midtjylland,2017
3593,667,266462,5925,56804,teknikledelse,ledelse,region-midtjylland,2017
3594,514,266462,5925,56804,personale,ledelse,region-midtjylland,2017
3595,1957,266462,5925,56804,projektledelse,ledelse,region-midtjylland,2017
3596,393,266462,5925,56804,salgschef,ledelse,region-midtjylland,2017
3597,82,266462,5925,56804,topledelse,ledelse,region-midtjylland,2017
3598,0,266462,5925,56804,virksomhedsudvikling,ledelse,region-midtjylland,2017
3599,217,266462,5925,56804,oekonomichef,ledelse,region-midtjylland,2017
3600,34,266462,9782,56804,bud,handel,region-midtjylland,2017
3601,155,266462,9782,56804,boernepasning,handel,region-midtjylland,2017
3602,4401,266462,9782,56804,detailhandel,handel,region-midtjylland,2017
3603,209,266462,9782,56804,ejendomsservice,handel,region-midtjylland,2017
3604,125,266462,9782,56804,frisoer,handel,region-midtjylland,2017
3605,2290,266462,9782,56804,hotel,handel,region-midtjylland,2017
3606,2001,266462,9782,56804,rengoering,handel,region-midtjylland,2017
3607,375,266462,9782,56804,service,handel,region-midtjylland,2017
3608,552,266462,9782,56804,sikkerhed,handel,region-midtjylland,2017
3609,489,266462,8100,56804,blik,industri,region-midtjylland,2017
3610,791,266462,8100,56804,byggeri,industri,region-midtjylland,2017
3611,1126,266462,8100,56804,elektriker,industri,region-midtjylland,2017
3612,876,266462,8100,56804,industri,industri,region-midtjylland,2017
3613,1033,266462,8100,56804,jern,industri,region-midtjylland,2017
3614,782,266462,8100,56804,lager,industri,region-midtjylland,2017
3615,469,266462,8100,56804,landbrug,industri,region-midtjylland,2017
3616,135,266462,8100,56804,maling,industri,region-midtjylland,2017
3617,988,266462,8100,56804,mekanik,industri,region-midtjylland,2017
3618,485,266462,8100,56804,naeringsmiddel,industri,region-midtjylland,2017
3619,177,266462,8100,56804,tekstil,industri,region-midtjylland,2017
3620,1151,266462,8100,56804,transport,industri,region-midtjylland,2017
3621,184,266462,8100,56804,traeindustri,industri,region-midtjylland,2017
