year;area;sektor;jobtype;n_jobtype_area_;n_sektor_area;n_sektor;n_area;n_year;20-64years_area;20-64years_year;n_jobtype_area_pc;n_sektor_area_pc;n_area_pc;n_year_pc;FD_jobtype_area;FD_sektor_area;FD_area;FD_year
2007;region syddanmark;social;pleje;5136;12128;54341;78473;380597;697412;3278570;0.00736437;0.017390008;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;social;psykologi;356;12128;54341;78473;380597;697412;3278570;0.000510459;0.017390008;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;social;socialraadgivning;848;12128;54341;78473;380597;697412;3278570;0.001215924;0.017390008;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;social;tandlaege;312;12128;54341;78473;380597;697412;3278570;0.000447368;0.017390008;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;social;teknisksundhed;172;12128;54341;78473;380597;697412;3278570;0.000246626;0.017390008;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;social;terapi;650;12128;54341;78473;380597;697412;3278570;0.000932017;0.017390008;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;undervisning;bibliotek;77;9810;50170;78473;380597;697412;3278570;0.000110408;0.014066291;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;undervisning;forskning;966;9810;50170;78473;380597;697412;3278570;0.001385121;0.014066291;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;undervisning;laerer;2185;9810;50170;78473;380597;697412;3278570;0.003133012;0.014066291;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region syddanmark;undervisning;paedagog;5802;9810;50170;78473;380597;697412;3278570;0.008319329;0.014066291;0.112520289;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;boernepasning;346;19350;78377;80746;380597;739328;3278570;0.000467993;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;bud;489;19350;78377;80746;380597;739328;3278570;0.000661411;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;detailhandel;8022;19350;78377;80746;380597;739328;3278570;0.010850394;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;frisoer;259;19350;78377;80746;380597;739328;3278570;0.000350318;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;hotel;3960;19350;78377;80746;380597;739328;3278570;0.005356215;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;rengoering;5106;19350;78377;80746;380597;739328;3278570;0.006906272;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;service;1242;19350;78377;80746;380597;739328;3278570;0.001679904;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;handel;sikkerhed;268;19350;78377;80746;380597;739328;3278570;0.000362491;0.026172416;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;blik;735;16315;61768;80746;380597;739328;3278570;0.000994146;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;byggeri;1216;16315;61768;80746;380597;739328;3278570;0.001644737;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;elektriker;1502;16315;61768;80746;380597;739328;3278570;0.002031575;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;industri;2255;16315;61768;80746;380597;739328;3278570;0.003050067;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;jern;2522;16315;61768;80746;380597;739328;3278570;0.003411206;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;lager;2584;16315;61768;80746;380597;739328;3278570;0.003495066;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;landbrug;729;16315;61768;80746;380597;739328;3278570;0.000986031;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;maling;362;16315;61768;80746;380597;739328;3278570;0.000489634;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;mekanik;1258;16315;61768;80746;380597;739328;3278570;0.001701545;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;naeringsmiddel;738;16315;61768;80746;380597;739328;3278570;0.000998204;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;tekstil;322;16315;61768;80746;380597;739328;3278570;0.000435531;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;toemrer;798;16315;61768;80746;380597;739328;3278570;0.001079359;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;traeindustri;471;16315;61768;80746;380597;739328;3278570;0.000637065;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;industri;transport;2518;16315;61768;80746;380597;739328;3278570;0.003405796;0.022067337;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ingenioer;byggeteknik;1717;5611;24882;80746;380597;739328;3278570;0.002322379;0.007589324;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ingenioer;elektronik;1134;5611;24882;80746;380597;739328;3278570;0.001533825;0.007589324;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ingenioer;kemi;460;5611;24882;80746;380597;739328;3278570;0.000622187;0.007589324;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ingenioer;maskiningenioer;1605;5611;24882;80746;380597;739328;3278570;0.00217089;0.007589324;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ingenioer;medicinal;225;5611;24882;80746;380597;739328;3278570;0.00030433;0.007589324;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ingenioer;produktionsteknik;1189;5611;24882;80746;380597;739328;3278570;0.001608217;0.007589324;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;database;97;4205;26712;80746;380597;739328;3278570;0.0001312;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;internet;204;4205;26712;80746;380597;739328;3278570;0.000275926;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;itdrift;973;4205;26712;80746;380597;739328;3278570;0.00131606;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;itkurser;2;4205;26712;80746;380597;739328;3278570;2.71E-06;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;systemudvikling;2448;4205;26712;80746;380597;739328;3278570;0.003311115;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;telekom;112;4205;26712;80746;380597;739328;3278570;0.000151489;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;it;virksomhedssystemer;685;4205;26712;80746;380597;739328;3278570;0.000926517;0.005687597;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;akademisk;0;11898;67563;80746;380597;739328;3278570;0;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;ejendomsmaegler;106;11898;67563;80746;380597;739328;3278570;0.000143373;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;ejendomsservice;452;11898;67563;80746;380597;739328;3278570;0.000611366;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;finans;1214;11898;67563;80746;380597;739328;3278570;0.001642032;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;indkoeb;799;11898;67563;80746;380597;739328;3278570;0.001080711;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;jura;282;11898;67563;80746;380597;739328;3278570;0.000381427;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;kontor;3688;11898;67563;80746;380597;739328;3278570;0.004988314;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;kontorelev;335;11898;67563;80746;380597;739328;3278570;0.000453114;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;kontorkurser;5;11898;67563;80746;380597;739328;3278570;6.76E-06;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;logistik;797;11898;67563;80746;380597;739328;3278570;0.001078006;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;oekonomi;3080;11898;67563;80746;380597;739328;3278570;0.004165945;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;offentlig;657;11898;67563;80746;380597;739328;3278570;0.000888645;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;oversaettelse;168;11898;67563;80746;380597;739328;3278570;0.000227233;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;kontor;sekretaer;1091;11898;67563;80746;380597;739328;3278570;0.001475664;0.016092993;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;detailledelse;0;5574;30509;80746;380597;739328;3278570;0;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;freelancekonsulent;166;5574;30509;80746;380597;739328;3278570;0.000224528;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;hrkurser;9;5574;30509;80746;380597;739328;3278570;1.22E-05;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;institutions;758;5574;30509;80746;380597;739328;3278570;0.001025255;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;itledelse;412;5574;30509;80746;380597;739328;3278570;0.000557263;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;leder;1435;5574;30509;80746;380597;739328;3278570;0.001940952;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;oekonomichef;232;5574;30509;80746;380597;739328;3278570;0.000313798;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;personale;572;5574;30509;80746;380597;739328;3278570;0.000773676;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;projektledelse;1116;5574;30509;80746;380597;739328;3278570;0.001509479;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;salgschef;626;5574;30509;80746;380597;739328;3278570;0.000846715;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;teknikledelse;481;5574;30509;80746;380597;739328;3278570;0.000650591;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;topledelse;101;5574;30509;80746;380597;739328;3278570;0.000136611;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;ledelse;virksomhedsudvikling;0;5574;30509;80746;380597;739328;3278570;0;0.007539279;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;elev;1831;5506;30713;80746;380597;739328;3278570;0.002476573;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;forsvar;0;5506;30713;80746;380597;739328;3278570;0;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;frivilligt;83;5506;30713;80746;380597;739328;3278570;0.000112264;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;kurseroevrige;11;5506;30713;80746;380597;739328;3278570;1.49E-05;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;oevrige;2365;5506;30713;80746;380597;739328;3278570;0.003198851;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;student;912;5506;30713;80746;380597;739328;3278570;0.001233553;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;oevrige;studiepraktik;13;5506;30713;80746;380597;739328;3278570;1.76E-05;0.007447303;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;design;213;6721;32061;80746;380597;739328;3278570;0.000288099;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;franchise;13;6721;32061;80746;380597;739328;3278570;1.76E-05;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;grafisk;727;6721;32061;80746;380597;739328;3278570;0.000983325;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;kommunikation;256;6721;32061;80746;380597;739328;3278570;0.00034626;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;kultur;289;6721;32061;80746;380597;739328;3278570;0.000390896;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;marketing;623;6721;32061;80746;380597;739328;3278570;0.000842657;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;salg;3672;6721;32061;80746;380597;739328;3278570;0.004966672;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;salgskurser;1;6721;32061;80746;380597;739328;3278570;1.35E-06;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;salg;telemarketing;541;6721;32061;80746;380597;739328;3278570;0.000731746;0.009090688;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;laege;1059;12003;54341;80746;380597;739328;3278570;0.001432382;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;laegesekretaer;887;12003;54341;80746;380597;739328;3278570;0.001199738;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;pleje;4601;12003;54341;80746;380597;739328;3278570;0.006223219;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;psykologi;340;12003;54341;80746;380597;739328;3278570;0.000459877;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;socialraadgivning;697;12003;54341;80746;380597;739328;3278570;0.000942748;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;tandlaege;342;12003;54341;80746;380597;739328;3278570;0.000462582;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;teknisksundhed;229;12003;54341;80746;380597;739328;3278570;0.000309741;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;social;terapi;591;12003;54341;80746;380597;739328;3278570;0.000799375;0.016235013;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;undervisning;bibliotek;73;8678;50170;80746;380597;739328;3278570;9.87E-05;0.011737686;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;undervisning;forskning;871;8678;50170;80746;380597;739328;3278570;0.001178097;0.011737686;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;undervisning;laerer;1500;8678;50170;80746;380597;739328;3278570;0.002028869;0.011737686;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-midtjylland;undervisning;paedagog;5444;8678;50170;80746;380597;739328;3278570;0.007363444;0.011737686;0.109215396;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;boernepasning;173;6210;78377;26736;380597;340088;3278570;0.000508692;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;bud;100;6210;78377;26736;380597;340088;3278570;0.000294042;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;detailhandel;2503;6210;78377;26736;380597;340088;3278570;0.00735986;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;frisoer;74;6210;78377;26736;380597;340088;3278570;0.000217591;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;hotel;1608;6210;78377;26736;380597;340088;3278570;0.004728188;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;rengoering;1514;6210;78377;26736;380597;340088;3278570;0.004451789;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;service;315;6210;78377;26736;380597;340088;3278570;0.000926231;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;handel;sikkerhed;80;6210;78377;26736;380597;340088;3278570;0.000235233;0.01825998;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;blik;288;5622;61768;26736;380597;340088;3278570;0.00084684;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;byggeri;522;5622;61768;26736;380597;340088;3278570;0.001534897;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;elektriker;582;5622;61768;26736;380597;340088;3278570;0.001711322;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;industri;629;5622;61768;26736;380597;340088;3278570;0.001849521;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;jern;1010;5622;61768;26736;380597;340088;3278570;0.00296982;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;lager;528;5622;61768;26736;380597;340088;3278570;0.001552539;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;landbrug;245;5622;61768;26736;380597;340088;3278570;0.000720402;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;maling;147;5622;61768;26736;380597;340088;3278570;0.000432241;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;mekanik;496;5622;61768;26736;380597;340088;3278570;0.001458446;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;naeringsmiddel;440;5622;61768;26736;380597;340088;3278570;0.001293783;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;tekstil;85;5622;61768;26736;380597;340088;3278570;0.000249935;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;toemrer;320;5622;61768;26736;380597;340088;3278570;0.000940933;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;traeindustri;117;5622;61768;26736;380597;340088;3278570;0.000344029;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;industri;transport;719;5622;61768;26736;380597;340088;3278570;0.002114159;0.016531016;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;ingenioer;byggeteknik;511;1690;24882;26736;380597;340088;3278570;0.001502552;0.004969302;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;ingenioer;elektronik;258;1690;24882;26736;380597;340088;3278570;0.000758627;0.004969302;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;ingenioer;kemi;182;1690;24882;26736;380597;340088;3278570;0.000535156;0.004969302;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;ingenioer;maskiningenioer;461;1690;24882;26736;380597;340088;3278570;0.001355532;0.004969302;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;ingenioer;medicinal;102;1690;24882;26736;380597;340088;3278570;0.000299922;0.004969302;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;ingenioer;produktionsteknik;372;1690;24882;26736;380597;340088;3278570;0.001093835;0.004969302;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;it;database;26;1053;26712;26736;380597;340088;3278570;7.65E-05;0.003096257;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;it;internet;50;1053;26712;26736;380597;340088;3278570;0.000147021;0.003096257;0.078614947;0.116086282;N/A;N/A;N/A;N/A
2007;region-nordjylland;it;itdrift;258;1053;26712;26736;380597;340088;3278570;0.000758627;0.003096257;0.078614947;0.116086282;N/A;N/A;N/A;N/A
